"datetime","lake","depth","depth_id","variable","unit","observation"
"5/28/2018 09:00","peter",0,NA,"do_mgl","MilliGM-PER-L",7
"5/28/2018 09:00","peter",0.5,NA,"do_mgl","MilliGM-PER-L",7.2
"5/28/2018 09:00","peter",1,NA,"do_mgl","MilliGM-PER-L",7.3
"5/28/2018 09:00","peter",1.5,NA,"do_mgl","MilliGM-PER-L",9.4
"5/28/2018 09:00","peter",2,NA,"do_mgl","MilliGM-PER-L",12.8
"5/28/2018 09:00","peter",2.5,NA,"do_mgl","MilliGM-PER-L",13.5
"5/28/2018 09:00","peter",3,NA,"do_mgl","MilliGM-PER-L",13.5
"5/28/2018 09:00","peter",3.5,NA,"do_mgl","MilliGM-PER-L",13.8
"5/28/2018 09:00","peter",4,NA,"do_mgl","MilliGM-PER-L",13.4
"5/28/2018 09:00","peter",4.5,NA,"do_mgl","MilliGM-PER-L",12.4
"5/28/2018 09:00","peter",5,NA,"do_mgl","MilliGM-PER-L",0.7
"5/28/2018 09:00","peter",5.5,NA,"do_mgl","MilliGM-PER-L",0.5
"5/28/2018 09:00","peter",6,NA,"do_mgl","MilliGM-PER-L",0.4
"5/28/2018 09:00","peter",6.5,NA,"do_mgl","MilliGM-PER-L",0.4
"5/28/2018 09:00","peter",7,NA,"do_mgl","MilliGM-PER-L",0.3
"5/28/2018 09:00","peter",8,NA,"do_mgl","MilliGM-PER-L",0.2
"5/28/2018 09:00","peter",9,NA,"do_mgl","MilliGM-PER-L",0
"5/28/2018 09:00","peter",10,NA,"do_mgl","MilliGM-PER-L",0
"5/28/2018 09:00","peter",11,NA,"do_mgl","MilliGM-PER-L",0
"5/28/2018 09:00","peter",12,NA,"do_mgl","MilliGM-PER-L",0
"5/29/2018 09:00","paul",0,NA,"do_mgl","MilliGM-PER-L",7.2
"5/29/2018 09:00","paul",0.5,NA,"do_mgl","MilliGM-PER-L",7.2
"5/29/2018 09:00","paul",1,NA,"do_mgl","MilliGM-PER-L",7.9
"5/29/2018 09:00","paul",1.5,NA,"do_mgl","MilliGM-PER-L",8.8
"5/29/2018 09:00","paul",2,NA,"do_mgl","MilliGM-PER-L",9.4
"5/29/2018 09:00","paul",2.5,NA,"do_mgl","MilliGM-PER-L",10.3
"5/29/2018 09:00","paul",3,NA,"do_mgl","MilliGM-PER-L",11
"5/29/2018 09:00","paul",3.5,NA,"do_mgl","MilliGM-PER-L",10.7
"5/29/2018 09:00","paul",4,NA,"do_mgl","MilliGM-PER-L",8.6
"5/29/2018 09:00","paul",4.5,NA,"do_mgl","MilliGM-PER-L",6.8
"5/29/2018 09:00","paul",5,NA,"do_mgl","MilliGM-PER-L",3.4
"5/29/2018 09:00","paul",5.5,NA,"do_mgl","MilliGM-PER-L",0.6
"5/29/2018 09:00","paul",6,NA,"do_mgl","MilliGM-PER-L",0.1
"5/29/2018 09:00","paul",6.5,NA,"do_mgl","MilliGM-PER-L",0.1
"5/29/2018 09:00","paul",7,NA,"do_mgl","MilliGM-PER-L",0.1
"5/29/2018 09:00","paul",8,NA,"do_mgl","MilliGM-PER-L",0
"5/29/2018 09:00","paul",9,NA,"do_mgl","MilliGM-PER-L",0
"6/4/2018 09:00","peter",0,NA,"do_mgl","MilliGM-PER-L",8.5
"6/4/2018 09:00","peter",0.5,NA,"do_mgl","MilliGM-PER-L",8.4
"6/4/2018 09:00","peter",1,NA,"do_mgl","MilliGM-PER-L",8.4
"6/4/2018 09:00","peter",1.5,NA,"do_mgl","MilliGM-PER-L",8.3
"6/4/2018 09:00","peter",2,NA,"do_mgl","MilliGM-PER-L",8.2
"6/4/2018 09:00","peter",2.5,NA,"do_mgl","MilliGM-PER-L",12.3
"6/4/2018 09:00","peter",3,NA,"do_mgl","MilliGM-PER-L",12.5
"6/4/2018 09:00","peter",3.5,NA,"do_mgl","MilliGM-PER-L",13
"6/4/2018 09:00","peter",4,NA,"do_mgl","MilliGM-PER-L",12.9
"6/4/2018 09:00","peter",4.5,NA,"do_mgl","MilliGM-PER-L",11.8
"6/4/2018 09:00","peter",5,NA,"do_mgl","MilliGM-PER-L",1.5
"6/4/2018 09:00","peter",5.5,NA,"do_mgl","MilliGM-PER-L",0.5
"6/4/2018 09:00","peter",6,NA,"do_mgl","MilliGM-PER-L",0.3
"6/4/2018 09:00","peter",6.5,NA,"do_mgl","MilliGM-PER-L",0.2
"6/4/2018 09:00","peter",7,NA,"do_mgl","MilliGM-PER-L",0.1
"6/4/2018 09:00","peter",8,NA,"do_mgl","MilliGM-PER-L",0.1
"6/4/2018 09:00","peter",9,NA,"do_mgl","MilliGM-PER-L",0
"6/4/2018 09:00","peter",10,NA,"do_mgl","MilliGM-PER-L",0.1
"6/4/2018 09:00","peter",11,NA,"do_mgl","MilliGM-PER-L",0
"6/4/2018 09:00","peter",12,NA,"do_mgl","MilliGM-PER-L",0
"6/5/2018 09:00","paul",0,NA,"do_mgl","MilliGM-PER-L",7.6
"6/5/2018 09:00","paul",0.5,NA,"do_mgl","MilliGM-PER-L",7.7
"6/5/2018 09:00","paul",1,NA,"do_mgl","MilliGM-PER-L",7.7
"6/5/2018 09:00","paul",1.5,NA,"do_mgl","MilliGM-PER-L",7.7
"6/5/2018 09:00","paul",2,NA,"do_mgl","MilliGM-PER-L",7.7
"6/5/2018 09:00","paul",2.5,NA,"do_mgl","MilliGM-PER-L",9.3
"6/5/2018 09:00","paul",3,NA,"do_mgl","MilliGM-PER-L",10.1
"6/5/2018 09:00","paul",3.5,NA,"do_mgl","MilliGM-PER-L",10
"6/5/2018 09:00","paul",4,NA,"do_mgl","MilliGM-PER-L",7.8
"6/5/2018 09:00","paul",4.5,NA,"do_mgl","MilliGM-PER-L",6.2
"6/5/2018 09:00","paul",5,NA,"do_mgl","MilliGM-PER-L",4.2
"6/5/2018 09:00","paul",5.5,NA,"do_mgl","MilliGM-PER-L",2.6
"6/5/2018 09:00","paul",6,NA,"do_mgl","MilliGM-PER-L",0.3
"6/5/2018 09:00","paul",6.5,NA,"do_mgl","MilliGM-PER-L",0.1
"6/5/2018 09:00","paul",7,NA,"do_mgl","MilliGM-PER-L",0.1
"6/5/2018 09:00","paul",8,NA,"do_mgl","MilliGM-PER-L",0.1
"6/5/2018 09:00","paul",9,NA,"do_mgl","MilliGM-PER-L",0.1
"6/11/2018 09:00","peter",0,NA,"do_mgl","MilliGM-PER-L",8.2
"6/11/2018 09:00","peter",0.5,NA,"do_mgl","MilliGM-PER-L",8.2
"6/11/2018 09:00","peter",1,NA,"do_mgl","MilliGM-PER-L",8.3
"6/11/2018 09:00","peter",1.5,NA,"do_mgl","MilliGM-PER-L",8.2
"6/11/2018 09:00","peter",2,NA,"do_mgl","MilliGM-PER-L",8.8
"6/11/2018 09:00","peter",2.5,NA,"do_mgl","MilliGM-PER-L",12
"6/11/2018 09:00","peter",3,NA,"do_mgl","MilliGM-PER-L",12.8
"6/11/2018 09:00","peter",3.5,NA,"do_mgl","MilliGM-PER-L",12.8
"6/11/2018 09:00","peter",4,NA,"do_mgl","MilliGM-PER-L",13.4
"6/11/2018 09:00","peter",4.5,NA,"do_mgl","MilliGM-PER-L",12.7
"6/11/2018 09:00","peter",5,NA,"do_mgl","MilliGM-PER-L",1.4
"6/11/2018 09:00","peter",5.5,NA,"do_mgl","MilliGM-PER-L",0.7
"6/11/2018 09:00","peter",6,NA,"do_mgl","MilliGM-PER-L",0.4
"6/11/2018 09:00","peter",6.5,NA,"do_mgl","MilliGM-PER-L",0.2
"6/11/2018 09:00","peter",7,NA,"do_mgl","MilliGM-PER-L",0.1
"6/11/2018 09:00","peter",8,NA,"do_mgl","MilliGM-PER-L",0.1
"6/11/2018 09:00","peter",9,NA,"do_mgl","MilliGM-PER-L",0
"6/11/2018 09:00","peter",10,NA,"do_mgl","MilliGM-PER-L",0
"6/11/2018 09:00","peter",11,NA,"do_mgl","MilliGM-PER-L",0
"6/11/2018 09:00","peter",12,NA,"do_mgl","MilliGM-PER-L",0
"6/12/2018 09:00","paul",0,NA,"do_mgl","MilliGM-PER-L",7.7
"6/12/2018 09:00","paul",0.5,NA,"do_mgl","MilliGM-PER-L",7.7
"6/12/2018 09:00","paul",1,NA,"do_mgl","MilliGM-PER-L",7.8
"6/12/2018 09:00","paul",1.5,NA,"do_mgl","MilliGM-PER-L",7.8
"6/12/2018 09:00","paul",2,NA,"do_mgl","MilliGM-PER-L",7.6
"6/12/2018 09:00","paul",2.5,NA,"do_mgl","MilliGM-PER-L",9.1
"6/12/2018 09:00","paul",3,NA,"do_mgl","MilliGM-PER-L",10
"6/12/2018 09:00","paul",3.5,NA,"do_mgl","MilliGM-PER-L",10.2
"6/12/2018 09:00","paul",4,NA,"do_mgl","MilliGM-PER-L",9.4
"6/12/2018 09:00","paul",4.5,NA,"do_mgl","MilliGM-PER-L",6.9
"6/12/2018 09:00","paul",5,NA,"do_mgl","MilliGM-PER-L",3.8
"6/12/2018 09:00","paul",5.5,NA,"do_mgl","MilliGM-PER-L",3
"6/12/2018 09:00","paul",6,NA,"do_mgl","MilliGM-PER-L",2.1
"6/12/2018 09:00","paul",6.5,NA,"do_mgl","MilliGM-PER-L",0.3
"6/12/2018 09:00","paul",7,NA,"do_mgl","MilliGM-PER-L",0.1
"6/12/2018 09:00","paul",8,NA,"do_mgl","MilliGM-PER-L",0.1
"6/12/2018 09:00","paul",9,NA,"do_mgl","MilliGM-PER-L",0.1
"6/18/2018 09:00","peter",0,NA,"do_mgl","MilliGM-PER-L",7.5
"6/18/2018 09:00","peter",0.5,NA,"do_mgl","MilliGM-PER-L",7.4
"6/18/2018 09:00","peter",1,NA,"do_mgl","MilliGM-PER-L",7.7
"6/18/2018 09:00","peter",1.5,NA,"do_mgl","MilliGM-PER-L",7.9
"6/18/2018 09:00","peter",2,NA,"do_mgl","MilliGM-PER-L",7.6
"6/18/2018 09:00","peter",2.5,NA,"do_mgl","MilliGM-PER-L",10.4
"6/18/2018 09:00","peter",3,NA,"do_mgl","MilliGM-PER-L",11.7
"6/18/2018 09:00","peter",3.5,NA,"do_mgl","MilliGM-PER-L",12.1
"6/18/2018 09:00","peter",4,NA,"do_mgl","MilliGM-PER-L",12.6
"6/18/2018 09:00","peter",4.5,NA,"do_mgl","MilliGM-PER-L",12.6
"6/18/2018 09:00","peter",5,NA,"do_mgl","MilliGM-PER-L",5.7
"6/18/2018 09:00","peter",5.5,NA,"do_mgl","MilliGM-PER-L",0.5
"6/18/2018 09:00","peter",6,NA,"do_mgl","MilliGM-PER-L",0.3
"6/18/2018 09:00","peter",6.5,NA,"do_mgl","MilliGM-PER-L",0.3
"6/18/2018 09:00","peter",7,NA,"do_mgl","MilliGM-PER-L",0.2
"6/18/2018 09:00","peter",8,NA,"do_mgl","MilliGM-PER-L",0.1
"6/18/2018 09:00","peter",9,NA,"do_mgl","MilliGM-PER-L",0.1
"6/18/2018 09:00","peter",10,NA,"do_mgl","MilliGM-PER-L",0.1
"6/18/2018 09:00","peter",11,NA,"do_mgl","MilliGM-PER-L",0.1
"6/18/2018 09:00","peter",12,NA,"do_mgl","MilliGM-PER-L",0.1
"6/19/2018 09:00","paul",0,NA,"do_mgl","MilliGM-PER-L",6.9
"6/19/2018 09:00","paul",0.5,NA,"do_mgl","MilliGM-PER-L",6.7
"6/19/2018 09:00","paul",1,NA,"do_mgl","MilliGM-PER-L",7
"6/19/2018 09:00","paul",1.5,NA,"do_mgl","MilliGM-PER-L",6.7
"6/19/2018 09:00","paul",2,NA,"do_mgl","MilliGM-PER-L",7
"6/19/2018 09:00","paul",2.5,NA,"do_mgl","MilliGM-PER-L",8.4
"6/19/2018 09:00","paul",3,NA,"do_mgl","MilliGM-PER-L",9.8
"6/19/2018 09:00","paul",3.5,NA,"do_mgl","MilliGM-PER-L",10
"6/19/2018 09:00","paul",4,NA,"do_mgl","MilliGM-PER-L",9.1
"6/19/2018 09:00","paul",4.5,NA,"do_mgl","MilliGM-PER-L",7.2
"6/19/2018 09:00","paul",5,NA,"do_mgl","MilliGM-PER-L",5.1
"6/19/2018 09:00","paul",5.5,NA,"do_mgl","MilliGM-PER-L",2.7
"6/19/2018 09:00","paul",6,NA,"do_mgl","MilliGM-PER-L",1.7
"6/19/2018 09:00","paul",6.5,NA,"do_mgl","MilliGM-PER-L",0.1
"6/19/2018 09:00","paul",7,NA,"do_mgl","MilliGM-PER-L",0.1
"6/19/2018 09:00","paul",8,NA,"do_mgl","MilliGM-PER-L",0.1
"6/19/2018 09:00","paul",9,NA,"do_mgl","MilliGM-PER-L",0.1
"6/25/2018 09:00","peter",0,NA,"do_mgl","MilliGM-PER-L",7.7
"6/25/2018 09:00","peter",0.5,NA,"do_mgl","MilliGM-PER-L",7.6
"6/25/2018 09:00","peter",1,NA,"do_mgl","MilliGM-PER-L",7.7
"6/25/2018 09:00","peter",1.5,NA,"do_mgl","MilliGM-PER-L",7.4
"6/25/2018 09:00","peter",2,NA,"do_mgl","MilliGM-PER-L",7.4
"6/25/2018 09:00","peter",2.5,NA,"do_mgl","MilliGM-PER-L",11.3
"6/25/2018 09:00","peter",3,NA,"do_mgl","MilliGM-PER-L",12.7
"6/25/2018 09:00","peter",3.5,NA,"do_mgl","MilliGM-PER-L",13.1
"6/25/2018 09:00","peter",4,NA,"do_mgl","MilliGM-PER-L",14.4
"6/25/2018 09:00","peter",4.5,NA,"do_mgl","MilliGM-PER-L",13.5
"6/25/2018 09:00","peter",5,NA,"do_mgl","MilliGM-PER-L",5
"6/25/2018 09:00","peter",5.5,NA,"do_mgl","MilliGM-PER-L",0.5
"6/25/2018 09:00","peter",6,NA,"do_mgl","MilliGM-PER-L",0.3
"6/25/2018 09:00","peter",6.5,NA,"do_mgl","MilliGM-PER-L",0.2
"6/25/2018 09:00","peter",7,NA,"do_mgl","MilliGM-PER-L",0.2
"6/25/2018 09:00","peter",8,NA,"do_mgl","MilliGM-PER-L",0.1
"6/25/2018 09:00","peter",9,NA,"do_mgl","MilliGM-PER-L",0.1
"6/25/2018 09:00","peter",10,NA,"do_mgl","MilliGM-PER-L",0.1
"6/25/2018 09:00","peter",11,NA,"do_mgl","MilliGM-PER-L",0.1
"6/25/2018 09:00","peter",12,NA,"do_mgl","MilliGM-PER-L",0.1
"6/26/2018 09:00","paul",0,NA,"do_mgl","MilliGM-PER-L",7.1
"6/26/2018 09:00","paul",0.5,NA,"do_mgl","MilliGM-PER-L",7
"6/26/2018 09:00","paul",1,NA,"do_mgl","MilliGM-PER-L",7
"6/26/2018 09:00","paul",1.5,NA,"do_mgl","MilliGM-PER-L",7.1
"6/26/2018 09:00","paul",2,NA,"do_mgl","MilliGM-PER-L",7
"6/26/2018 09:00","paul",2.5,NA,"do_mgl","MilliGM-PER-L",8.3
"6/26/2018 09:00","paul",3,NA,"do_mgl","MilliGM-PER-L",10.3
"6/26/2018 09:00","paul",3.5,NA,"do_mgl","MilliGM-PER-L",10.3
"6/26/2018 09:00","paul",4,NA,"do_mgl","MilliGM-PER-L",9.5
"6/26/2018 09:00","paul",4.5,NA,"do_mgl","MilliGM-PER-L",7.6
"6/26/2018 09:00","paul",5,NA,"do_mgl","MilliGM-PER-L",5.4
"6/26/2018 09:00","paul",5.5,NA,"do_mgl","MilliGM-PER-L",2.9
"6/26/2018 09:00","paul",6,NA,"do_mgl","MilliGM-PER-L",1.7
"6/26/2018 09:00","paul",6.5,NA,"do_mgl","MilliGM-PER-L",1.1
"6/26/2018 09:00","paul",7,NA,"do_mgl","MilliGM-PER-L",0.1
"6/26/2018 09:00","paul",8,NA,"do_mgl","MilliGM-PER-L",0.1
"6/26/2018 09:00","paul",9,NA,"do_mgl","MilliGM-PER-L",0.1
"7/2/2018 09:00","peter",0,NA,"do_mgl","MilliGM-PER-L",7.1
"7/2/2018 09:00","peter",0.5,NA,"do_mgl","MilliGM-PER-L",7
"7/2/2018 09:00","peter",1,NA,"do_mgl","MilliGM-PER-L",7
"7/2/2018 09:00","peter",1.5,NA,"do_mgl","MilliGM-PER-L",6.9
"7/2/2018 09:00","peter",2,NA,"do_mgl","MilliGM-PER-L",6.9
"7/2/2018 09:00","peter",2.5,NA,"do_mgl","MilliGM-PER-L",11.1
"7/2/2018 09:00","peter",3,NA,"do_mgl","MilliGM-PER-L",12
"7/2/2018 09:00","peter",3.5,NA,"do_mgl","MilliGM-PER-L",12.4
"7/2/2018 09:00","peter",4,NA,"do_mgl","MilliGM-PER-L",12.5
"7/2/2018 09:00","peter",4.5,NA,"do_mgl","MilliGM-PER-L",13.5
"7/2/2018 09:00","peter",5,NA,"do_mgl","MilliGM-PER-L",10
"7/2/2018 09:00","peter",5.5,NA,"do_mgl","MilliGM-PER-L",0.5
"7/2/2018 09:00","peter",6,NA,"do_mgl","MilliGM-PER-L",0.1
"7/2/2018 09:00","peter",6.5,NA,"do_mgl","MilliGM-PER-L",0.1
"7/2/2018 09:00","peter",7,NA,"do_mgl","MilliGM-PER-L",0.1
"7/2/2018 09:00","peter",8,NA,"do_mgl","MilliGM-PER-L",0.1
"7/2/2018 09:00","peter",9,NA,"do_mgl","MilliGM-PER-L",0.1
"7/2/2018 09:00","peter",10,NA,"do_mgl","MilliGM-PER-L",0
"7/2/2018 09:00","peter",11,NA,"do_mgl","MilliGM-PER-L",0.1
"7/2/2018 09:00","peter",12,NA,"do_mgl","MilliGM-PER-L",0
"7/3/2018 09:00","paul",0,NA,"do_mgl","MilliGM-PER-L",6.4
"7/3/2018 09:00","paul",0.5,NA,"do_mgl","MilliGM-PER-L",6.6
"7/3/2018 09:00","paul",1,NA,"do_mgl","MilliGM-PER-L",6.7
"7/3/2018 09:00","paul",1.5,NA,"do_mgl","MilliGM-PER-L",6.6
"7/3/2018 09:00","paul",2,NA,"do_mgl","MilliGM-PER-L",6.7
"7/3/2018 09:00","paul",2.5,NA,"do_mgl","MilliGM-PER-L",7.7
"7/3/2018 09:00","paul",3,NA,"do_mgl","MilliGM-PER-L",10.1
"7/3/2018 09:00","paul",3.5,NA,"do_mgl","MilliGM-PER-L",10.1
"7/3/2018 09:00","paul",4,NA,"do_mgl","MilliGM-PER-L",9.3
"7/3/2018 09:00","paul",4.5,NA,"do_mgl","MilliGM-PER-L",7.7
"7/3/2018 09:00","paul",5,NA,"do_mgl","MilliGM-PER-L",5
"7/3/2018 09:00","paul",5.5,NA,"do_mgl","MilliGM-PER-L",3
"7/3/2018 09:00","paul",6,NA,"do_mgl","MilliGM-PER-L",1.7
"7/3/2018 09:00","paul",6.5,NA,"do_mgl","MilliGM-PER-L",0.6
"7/3/2018 09:00","paul",7,NA,"do_mgl","MilliGM-PER-L",0.1
"7/3/2018 09:00","paul",8,NA,"do_mgl","MilliGM-PER-L",0
"7/3/2018 09:00","paul",9,NA,"do_mgl","MilliGM-PER-L",0
"7/9/2018 09:00","peter",0,NA,"do_mgl","MilliGM-PER-L",7.2
"7/9/2018 09:00","peter",0.5,NA,"do_mgl","MilliGM-PER-L",7.3
"7/9/2018 09:00","peter",1,NA,"do_mgl","MilliGM-PER-L",7.3
"7/9/2018 09:00","peter",1.5,NA,"do_mgl","MilliGM-PER-L",7.2
"7/9/2018 09:00","peter",2,NA,"do_mgl","MilliGM-PER-L",7.4
"7/9/2018 09:00","peter",2.5,NA,"do_mgl","MilliGM-PER-L",10.3
"7/9/2018 09:00","peter",3,NA,"do_mgl","MilliGM-PER-L",12.2
"7/9/2018 09:00","peter",3.5,NA,"do_mgl","MilliGM-PER-L",13
"7/9/2018 09:00","peter",4,NA,"do_mgl","MilliGM-PER-L",13.3
"7/9/2018 09:00","peter",4.5,NA,"do_mgl","MilliGM-PER-L",13.7
"7/9/2018 09:00","peter",5,NA,"do_mgl","MilliGM-PER-L",5
"7/9/2018 09:00","peter",5.5,NA,"do_mgl","MilliGM-PER-L",0.3
"7/9/2018 09:00","peter",6,NA,"do_mgl","MilliGM-PER-L",0.1
"7/9/2018 09:00","peter",6.5,NA,"do_mgl","MilliGM-PER-L",0.1
"7/9/2018 09:00","peter",7,NA,"do_mgl","MilliGM-PER-L",0.1
"7/9/2018 09:00","peter",8,NA,"do_mgl","MilliGM-PER-L",0
"7/9/2018 09:00","peter",9,NA,"do_mgl","MilliGM-PER-L",0
"7/9/2018 09:00","peter",10,NA,"do_mgl","MilliGM-PER-L",0.1
"7/9/2018 09:00","peter",11,NA,"do_mgl","MilliGM-PER-L",0
"7/9/2018 09:00","peter",12,NA,"do_mgl","MilliGM-PER-L",0
"7/10/2018 09:00","paul",0,NA,"do_mgl","MilliGM-PER-L",6.6
"7/10/2018 09:00","paul",0.5,NA,"do_mgl","MilliGM-PER-L",6.4
"7/10/2018 09:00","paul",1,NA,"do_mgl","MilliGM-PER-L",6.2
"7/10/2018 09:00","paul",1.5,NA,"do_mgl","MilliGM-PER-L",6.2
"7/10/2018 09:00","paul",2,NA,"do_mgl","MilliGM-PER-L",6.2
"7/10/2018 09:00","paul",2.5,NA,"do_mgl","MilliGM-PER-L",6.9
"7/10/2018 09:00","paul",3,NA,"do_mgl","MilliGM-PER-L",9.3
"7/10/2018 09:00","paul",3.5,NA,"do_mgl","MilliGM-PER-L",9.7
"7/10/2018 09:00","paul",4,NA,"do_mgl","MilliGM-PER-L",9
"7/10/2018 09:00","paul",4.5,NA,"do_mgl","MilliGM-PER-L",7.5
"7/10/2018 09:00","paul",5,NA,"do_mgl","MilliGM-PER-L",5.3
"7/10/2018 09:00","paul",5.5,NA,"do_mgl","MilliGM-PER-L",2.8
"7/10/2018 09:00","paul",6,NA,"do_mgl","MilliGM-PER-L",1.5
"7/10/2018 09:00","paul",6.5,NA,"do_mgl","MilliGM-PER-L",0.4
"7/10/2018 09:00","paul",7,NA,"do_mgl","MilliGM-PER-L",0.1
"7/10/2018 09:00","paul",8,NA,"do_mgl","MilliGM-PER-L",0.1
"7/10/2018 09:00","paul",9,NA,"do_mgl","MilliGM-PER-L",0
"7/16/2018 09:00","peter",0,NA,"do_mgl","MilliGM-PER-L",6.8
"7/16/2018 09:00","peter",0.5,NA,"do_mgl","MilliGM-PER-L",6.7
"7/16/2018 09:00","peter",1,NA,"do_mgl","MilliGM-PER-L",6.9
"7/16/2018 09:00","peter",1.5,NA,"do_mgl","MilliGM-PER-L",6.7
"7/16/2018 09:00","peter",2,NA,"do_mgl","MilliGM-PER-L",6.7
"7/16/2018 09:00","peter",2.5,NA,"do_mgl","MilliGM-PER-L",8.3
"7/16/2018 09:00","peter",3,NA,"do_mgl","MilliGM-PER-L",11.2
"7/16/2018 09:00","peter",3.5,NA,"do_mgl","MilliGM-PER-L",12.5
"7/16/2018 09:00","peter",4,NA,"do_mgl","MilliGM-PER-L",13
"7/16/2018 09:00","peter",4.5,NA,"do_mgl","MilliGM-PER-L",12.9
"7/16/2018 09:00","peter",5,NA,"do_mgl","MilliGM-PER-L",10.5
"7/16/2018 09:00","peter",5.5,NA,"do_mgl","MilliGM-PER-L",0.3
"7/16/2018 09:00","peter",6,NA,"do_mgl","MilliGM-PER-L",0.1
"7/16/2018 09:00","peter",6.5,NA,"do_mgl","MilliGM-PER-L",0.1
"7/16/2018 09:00","peter",7,NA,"do_mgl","MilliGM-PER-L",0.1
"7/16/2018 09:00","peter",8,NA,"do_mgl","MilliGM-PER-L",0
"7/16/2018 09:00","peter",9,NA,"do_mgl","MilliGM-PER-L",0.1
"7/16/2018 09:00","peter",10,NA,"do_mgl","MilliGM-PER-L",0
"7/16/2018 09:00","peter",11,NA,"do_mgl","MilliGM-PER-L",0
"7/16/2018 09:00","peter",12,NA,"do_mgl","MilliGM-PER-L",0
"7/17/2018 09:00","paul",0,NA,"do_mgl","MilliGM-PER-L",6.4
"7/17/2018 09:00","paul",0.5,NA,"do_mgl","MilliGM-PER-L",6.4
"7/17/2018 09:00","paul",1,NA,"do_mgl","MilliGM-PER-L",6.2
"7/17/2018 09:00","paul",1.5,NA,"do_mgl","MilliGM-PER-L",6.3
"7/17/2018 09:00","paul",2,NA,"do_mgl","MilliGM-PER-L",6.2
"7/17/2018 09:00","paul",2.5,NA,"do_mgl","MilliGM-PER-L",6.3
"7/17/2018 09:00","paul",3,NA,"do_mgl","MilliGM-PER-L",9
"7/17/2018 09:00","paul",3.5,NA,"do_mgl","MilliGM-PER-L",10
"7/17/2018 09:00","paul",4,NA,"do_mgl","MilliGM-PER-L",9.3
"7/17/2018 09:00","paul",4.5,NA,"do_mgl","MilliGM-PER-L",7.9
"7/17/2018 09:00","paul",5,NA,"do_mgl","MilliGM-PER-L",5.5
"7/17/2018 09:00","paul",5.5,NA,"do_mgl","MilliGM-PER-L",3.4
"7/17/2018 09:00","paul",6,NA,"do_mgl","MilliGM-PER-L",1.8
"7/17/2018 09:00","paul",6.5,NA,"do_mgl","MilliGM-PER-L",0.2
"7/17/2018 09:00","paul",7,NA,"do_mgl","MilliGM-PER-L",0.1
"7/17/2018 09:00","paul",8,NA,"do_mgl","MilliGM-PER-L",0.1
"7/17/2018 09:00","paul",9,NA,"do_mgl","MilliGM-PER-L",0.1
"7/23/2018 09:00","peter",0,NA,"do_mgl","MilliGM-PER-L",7.6
"7/23/2018 09:00","peter",0.5,NA,"do_mgl","MilliGM-PER-L",7.5
"7/23/2018 09:00","peter",1,NA,"do_mgl","MilliGM-PER-L",7.5
"7/23/2018 09:00","peter",1.5,NA,"do_mgl","MilliGM-PER-L",7.4
"7/23/2018 09:00","peter",2,NA,"do_mgl","MilliGM-PER-L",7.2
"7/23/2018 09:00","peter",2.5,NA,"do_mgl","MilliGM-PER-L",7.2
"7/23/2018 09:00","peter",3,NA,"do_mgl","MilliGM-PER-L",10.7
"7/23/2018 09:00","peter",3.5,NA,"do_mgl","MilliGM-PER-L",12.6
"7/23/2018 09:00","peter",4,NA,"do_mgl","MilliGM-PER-L",12.8
"7/23/2018 09:00","peter",4.5,NA,"do_mgl","MilliGM-PER-L",13.3
"7/23/2018 09:00","peter",5,NA,"do_mgl","MilliGM-PER-L",13
"7/23/2018 09:00","peter",5.5,NA,"do_mgl","MilliGM-PER-L",0.7
"7/23/2018 09:00","peter",6,NA,"do_mgl","MilliGM-PER-L",0.2
"7/23/2018 09:00","peter",6.5,NA,"do_mgl","MilliGM-PER-L",0.1
"7/23/2018 09:00","peter",7,NA,"do_mgl","MilliGM-PER-L",0.1
"7/23/2018 09:00","peter",8,NA,"do_mgl","MilliGM-PER-L",0
"7/23/2018 09:00","peter",9,NA,"do_mgl","MilliGM-PER-L",0
"7/23/2018 09:00","peter",10,NA,"do_mgl","MilliGM-PER-L",0
"7/23/2018 09:00","peter",11,NA,"do_mgl","MilliGM-PER-L",0
"7/23/2018 09:00","peter",12,NA,"do_mgl","MilliGM-PER-L",0
"7/24/2018 09:00","paul",0,NA,"do_mgl","MilliGM-PER-L",7
"7/24/2018 09:00","paul",0.5,NA,"do_mgl","MilliGM-PER-L",7
"7/24/2018 09:00","paul",1,NA,"do_mgl","MilliGM-PER-L",6.9
"7/24/2018 09:00","paul",1.5,NA,"do_mgl","MilliGM-PER-L",6.7
"7/24/2018 09:00","paul",2,NA,"do_mgl","MilliGM-PER-L",6.8
"7/24/2018 09:00","paul",2.5,NA,"do_mgl","MilliGM-PER-L",6.7
"7/24/2018 09:00","paul",3,NA,"do_mgl","MilliGM-PER-L",6.5
"7/24/2018 09:00","paul",3.5,NA,"do_mgl","MilliGM-PER-L",9
"7/24/2018 09:00","paul",4,NA,"do_mgl","MilliGM-PER-L",8.8
"7/24/2018 09:00","paul",4.5,NA,"do_mgl","MilliGM-PER-L",7.1
"7/24/2018 09:00","paul",5,NA,"do_mgl","MilliGM-PER-L",4.8
"7/24/2018 09:00","paul",5.5,NA,"do_mgl","MilliGM-PER-L",2.9
"7/24/2018 09:00","paul",6,NA,"do_mgl","MilliGM-PER-L",1.6
