"datetime","lake","variable","unit","observation","depth","depth_id"
2024-06-20 05:00:00,"peter","do","degC",16.9679166666667,2.5,NA
2024-06-20 05:00:00,"peter","do","degC",14.20075,3,NA
2024-06-20 05:00:00,"peter","do","degC",11.5306666666667,3.5,NA
2024-06-20 05:00:00,"peter","do","degC",9.40989166666667,4,NA
2024-06-20 05:00:00,"peter","do","degC",7.99800833333333,4.5,NA
2024-06-20 05:00:00,"peter","do","degC",6.84925833333333,5,NA
2024-06-20 05:00:00,"peter","do","degC",5.150275,6,NA
2024-06-20 05:00:00,"peter","do","degC",22.27325,0.5,NA
2024-06-20 05:00:00,"peter","do","degC",22.2150833333333,1,NA
2024-06-20 05:00:00,"peter","do","degC",21.4455,1.5,NA
2024-06-20 05:00:00,"peter","do","degC",19.2515833333333,2,NA
2024-06-20 05:00:00,"peter","do","degC",17.0369166666667,2.5,NA
2024-06-20 05:00:00,"peter","do","degC",14.2864166666667,3,NA
2024-06-20 05:00:00,"peter","do","degC",11.61825,3.5,NA
2024-06-20 05:00:00,"peter","do","degC",9.35655833333333,4,NA
2024-06-20 05:00:00,"peter","do","degC",7.854925,4.5,NA
2024-06-20 05:00:00,"peter","do","degC",6.80643333333333,5,NA
2024-06-20 05:00:00,"peter","do","degC",5.18839166666667,6,NA
2024-06-20 05:00:00,"peter","do","degC",22.2966666666667,0.5,NA
2024-06-20 05:00:00,"peter","do","degC",22.24675,1,NA
2024-06-20 05:00:00,"peter","do","degC",21.35725,1.5,NA
2024-06-20 05:00:00,"peter","do","degC",19.3288333333333,2,NA
2024-06-20 05:00:00,"peter","do","degC",16.9845,2.5,NA
2024-06-20 05:00:00,"peter","do","degC",14.1919166666667,3,NA
2024-06-20 05:00:00,"peter","do","degC",11.5155833333333,3.5,NA
2024-06-20 05:00:00,"peter","do","degC",9.412725,4,NA
2024-06-20 05:00:00,"peter","do","degC",7.87340833333333,4.5,NA
2024-06-20 05:00:00,"peter","do","degC",6.86719166666667,5,NA
2024-06-20 05:00:00,"peter","do","degC",5.08729166666667,6,NA
2024-06-20 05:00:00,"peter","do","degC",22.3440833333333,0.5,NA
2024-06-20 05:00:00,"peter","do","degC",22.2593333333333,1,NA
2024-06-20 05:00:00,"peter","do","degC",21.4395833333333,1.5,NA
2024-06-20 05:00:00,"peter","do","degC",19.2636666666667,2,NA
2024-06-20 05:00:00,"peter","do","degC",16.988,2.5,NA
2024-06-20 05:00:00,"peter","do","degC",14.2455,3,NA
2024-06-20 05:00:00,"peter","do","degC",11.5149166666667,3.5,NA
2024-06-20 05:00:00,"peter","do","degC",9.47016666666667,4,NA
2024-06-20 05:00:00,"peter","do","degC",7.97316666666667,4.5,NA
2024-06-20 05:00:00,"peter","do","degC",6.75626666666667,5,NA
2024-06-20 05:00:00,"peter","do","degC",5.00321666666667,6,NA
2024-06-20 05:00:00,"peter","do","degC",22.43925,0.5,NA
2024-06-20 05:00:00,"peter","do","degC",22.3161666666667,1,NA
2024-06-20 05:00:00,"peter","do","degC",21.6155,1.5,NA
2024-06-20 05:00:00,"peter","do","degC",19.2769166666667,2,NA
2024-06-20 05:00:00,"peter","do","degC",17.0341666666667,2.5,NA
2024-06-20 05:00:00,"peter","do","degC",14.2663333333333,3,NA
2024-06-20 05:00:00,"peter","do","degC",11.567,3.5,NA
2024-06-20 05:00:00,"peter","do","degC",9.35378333333333,4,NA
2024-06-20 05:00:00,"peter","do","degC",7.98586666666667,4.5,NA
2024-06-20 05:00:00,"peter","do","degC",6.8136,5,NA
2024-06-20 05:00:00,"peter","do","degC",5.1334,6,NA
2024-06-20 05:00:00,"peter","do","degC",22.4959166666667,0.5,NA
2024-06-20 05:00:00,"peter","do","degC",22.3690833333333,1,NA
2024-06-20 05:00:00,"peter","do","degC",21.4451666666667,1.5,NA
2024-06-20 05:00:00,"peter","do","degC",19.3860833333333,2,NA
2024-06-20 05:00:00,"peter","do","degC",16.92775,2.5,NA
2024-06-20 05:00:00,"peter","do","degC",14.2366666666667,3,NA
2024-06-20 05:00:00,"peter","do","degC",11.58025,3.5,NA
2024-06-20 05:00:00,"peter","do","degC",9.396125,4,NA
2024-06-20 05:00:00,"peter","do","degC",7.87035,4.5,NA
2024-06-20 05:00:00,"peter","do","degC",6.86434166666667,5,NA
2024-06-20 05:00:00,"peter","do","degC",5.16549166666667,6,NA
2024-06-20 05:00:00,"peter","do","degC",22.4861666666667,0.5,NA
2024-06-20 05:00:00,"peter","do","degC",22.4085833333333,1,NA
2024-06-20 05:00:00,"peter","do","degC",21.4509166666667,1.5,NA
2024-06-20 05:00:00,"peter","do","degC",19.29475,2,NA
2024-06-20 05:00:00,"peter","do","degC",17.0131666666667,2.5,NA
2024-06-20 05:00:00,"peter","do","degC",14.20025,3,NA
2024-06-20 05:00:00,"peter","do","degC",11.6190833333333,3.5,NA
2024-06-20 05:00:00,"peter","do","degC",9.3772,4,NA
2024-06-20 05:00:00,"peter","do","degC",7.89473333333333,4.5,NA
2024-06-20 05:00:00,"peter","do","degC",6.81855,5,NA
2024-06-20 05:00:00,"peter","do","degC",5.100725,6,NA
2024-06-20 05:00:00,"peter","do","degC",22.4498333333333,0.5,NA
2024-06-20 05:00:00,"peter","do","degC",22.42825,1,NA
2024-06-20 05:00:00,"peter","do","degC",21.3903333333333,1.5,NA
2024-06-20 05:00:00,"peter","do","degC",19.3228333333333,2,NA
2024-06-20 05:00:00,"peter","do","degC",17.0195833333333,2.5,NA
2024-06-20 05:00:00,"peter","do","degC",14.2724166666667,3,NA
2024-06-20 05:00:00,"peter","do","degC",11.47775,3.5,NA
2024-06-20 05:00:00,"peter","do","degC",9.48046666666667,4,NA
2024-06-20 05:00:00,"peter","do","degC",7.96545,4.5,NA
2024-06-20 05:00:00,"peter","do","degC",6.79545833333333,5,NA
2024-06-20 05:00:00,"peter","do","degC",5.14685,6,NA
2024-06-20 05:00:00,"peter","do","degC",22.3693333333333,0.5,NA
2024-06-20 05:00:00,"peter","do","degC",22.3614166666667,1,NA
2024-06-20 05:00:00,"peter","do","degC",21.5844166666667,1.5,NA
2024-06-20 05:00:00,"peter","do","degC",19.2685833333333,2,NA
2024-06-20 05:00:00,"peter","do","degC",17.0228333333333,2.5,NA
2024-06-20 05:00:00,"peter","do","degC",14.2473333333333,3,NA
2024-06-20 05:00:00,"peter","do","degC",11.5873333333333,3.5,NA
2024-06-20 05:00:00,"peter","do","degC",9.37096666666667,4,NA
2024-06-20 05:00:00,"peter","do","degC",7.88228333333333,4.5,NA
2024-06-20 05:00:00,"peter","do","degC",6.81366666666667,5,NA
2024-06-20 05:00:00,"peter","do","degC",5.09579166666667,6,NA
2024-06-20 05:00:00,"peter","do","degC",22.316,0.5,NA
2024-06-20 05:00:00,"peter","do","degC",22.3048333333333,1,NA
2024-06-20 05:00:00,"peter","do","degC",21.4534166666667,1.5,NA
2024-06-20 05:00:00,"peter","do","degC",19.3536666666667,2,NA
2024-06-20 05:00:00,"peter","do","degC",16.9775833333333,2.5,NA
2024-06-20 05:00:00,"peter","do","degC",14.2268333333333,3,NA
2024-06-20 05:00:00,"peter","do","degC",11.5719166666667,3.5,NA
2024-06-20 05:00:00,"peter","do","degC",9.38679166666667,4,NA
2024-06-20 05:00:00,"peter","do","degC",7.96880833333333,4.5,NA
2024-06-20 05:00:00,"peter","do","degC",6.856175,5,NA
2024-06-20 05:00:00,"peter","do","degC",5.1161,6,NA
2024-06-20 05:00:00,"peter","do","degC",22.2690833333333,0.5,NA
2024-06-20 05:00:00,"peter","do","degC",22.2626666666667,1,NA
2024-06-20 05:00:00,"peter","do","degC",21.429,1.5,NA
2024-06-20 05:00:00,"peter","do","degC",19.2860833333333,2,NA
2024-06-20 05:00:00,"peter","do","degC",17.07125,2.5,NA
2024-06-20 05:00:00,"peter","do","degC",14.1946666666667,3,NA
2024-06-20 05:00:00,"peter","do","degC",11.5219166666667,3.5,NA
2024-06-20 05:00:00,"peter","do","degC",9.480375,4,NA
2024-06-20 05:00:00,"peter","do","degC",7.913375,4.5,NA
2024-06-20 05:00:00,"peter","do","degC",6.80071666666667,5,NA
2024-06-20 05:00:00,"peter","do","degC",5.00938333333333,6,NA
2024-06-20 05:00:00,"peter","do","degC",22.196,0.5,NA
2024-06-20 05:00:00,"peter","do","degC",22.1951666666667,1,NA
2024-06-20 05:00:00,"peter","do","degC",21.4764166666667,1.5,NA
2024-06-20 05:00:00,"peter","do","degC",19.3709166666667,2,NA
2024-06-20 05:00:00,"peter","do","degC",16.8995,2.5,NA
2024-06-20 05:00:00,"peter","do","degC",14.2850833333333,3,NA
2024-06-20 05:00:00,"peter","do","degC",11.597,3.5,NA
2024-06-20 05:00:00,"peter","do","degC",9.32390833333333,4,NA
2024-06-20 05:00:00,"peter","do","degC",7.95755833333333,4.5,NA
2024-06-20 05:00:00,"peter","do","degC",6.86140833333333,5,NA
2024-06-20 05:00:00,"peter","do","degC",5.20353333333333,6,NA
2024-06-20 05:00:00,"peter","do","degC",22.1053333333333,0.5,NA
2024-06-20 05:00:00,"peter","do","degC",22.10425,1,NA
2024-06-20 05:00:00,"peter","do","degC",21.5333333333333,1.5,NA
2024-06-20 05:00:00,"peter","do","degC",19.3040833333333,2,NA
2024-06-20 05:00:00,"peter","do","degC",17.0403333333333,2.5,NA
2024-06-20 05:00:00,"peter","do","degC",14.2341666666667,3,NA
2024-06-20 05:00:00,"peter","do","degC",11.5479166666667,3.5,NA
2024-06-20 05:00:00,"peter","do","degC",9.35295833333333,4,NA
2024-06-20 05:00:00,"peter","do","degC",7.87423333333333,4.5,NA
2024-06-20 05:00:00,"peter","do","degC",6.8564,5,NA
2024-06-20 05:00:00,"peter","do","degC",5.09245833333333,6,NA
2024-06-20 05:00:00,"peter","do","degC",22.0061666666667,0.5,NA
2024-06-20 05:00:00,"peter","do","degC",22.0113333333333,1,NA
2024-06-20 05:00:00,"peter","do","degC",21.5210833333333,1.5,NA
2024-06-20 05:00:00,"peter","do","degC",19.2995,2,NA
2024-06-20 05:00:00,"peter","do","degC",16.9915833333333,2.5,NA
2024-06-20 05:00:00,"peter","do","degC",14.2418333333333,3,NA
2024-06-20 05:00:00,"peter","do","degC",11.5170833333333,3.5,NA
2024-06-20 05:00:00,"peter","do","degC",9.480075,4,NA
2024-06-20 05:00:00,"peter","do","degC",7.886325,4.5,NA
2024-06-20 05:00:00,"peter","do","degC",6.844025,5,NA
2024-06-20 05:00:00,"peter","do","degC",5.08208333333333,6,NA
2024-06-20 05:00:00,"peter","do","degC",21.9084166666667,0.5,NA
2024-06-20 05:00:00,"peter","do","degC",21.9079166666667,1,NA
2024-06-20 05:00:00,"peter","do","degC",21.5953333333333,1.5,NA
2024-06-20 05:00:00,"peter","do","degC",19.3240833333333,2,NA
2024-06-20 05:00:00,"peter","do","degC",17.014,2.5,NA
2024-06-20 05:00:00,"peter","do","degC",14.18475,3,NA
2024-06-20 05:00:00,"peter","do","degC",11.60025,3.5,NA
2024-06-20 05:00:00,"peter","do","degC",9.41261666666667,4,NA
2024-06-20 05:00:00,"peter","do","degC",8.00390833333333,4.5,NA
2024-06-20 05:00:00,"peter","do","degC",6.77225833333333,5,NA
2024-06-20 05:00:00,"peter","do","degC",5.058275,6,NA
2024-06-20 05:00:00,"peter","do","degC",21.7963333333333,0.5,NA
2024-06-20 05:00:00,"peter","do","degC",21.7975833333333,1,NA
2024-06-20 05:00:00,"peter","do","degC",21.6253333333333,1.5,NA
2024-06-20 05:00:00,"peter","do","degC",19.3273333333333,2,NA
2024-06-20 05:00:00,"peter","do","degC",16.9761666666667,2.5,NA
2024-06-20 05:00:00,"peter","do","degC",14.2244166666667,3,NA
2024-06-20 05:00:00,"peter","do","degC",11.539,3.5,NA
2024-06-20 05:00:00,"peter","do","degC",9.39163333333333,4,NA
2024-06-20 05:00:00,"peter","do","degC",7.91870833333333,4.5,NA
2024-06-20 05:00:00,"peter","do","degC",6.82145833333333,5,NA
2024-06-20 05:00:00,"peter","do","degC",5.17338333333333,6,NA
2024-06-21 05:00:00,"peter","do","degC",21.6797272727273,0.5,NA
2024-06-21 05:00:00,"peter","do","degC",21.6789090909091,1,NA
2024-06-21 05:00:00,"peter","do","degC",21.5961818181818,1.5,NA
2024-06-21 05:00:00,"peter","do","degC",19.3018181818182,2,NA
2024-06-21 05:00:00,"peter","do","degC",16.9933636363636,2.5,NA
2024-06-21 05:00:00,"peter","do","degC",14.2397272727273,3,NA
2024-06-21 05:00:00,"peter","do","degC",11.5962727272727,3.5,NA
2024-06-21 05:00:00,"peter","do","degC",9.37487272727273,4,NA
2024-06-21 05:00:00,"peter","do","degC",7.87042727272727,4.5,NA
2024-06-21 05:00:00,"peter","do","degC",6.86514545454545,5,NA
2024-06-21 05:00:00,"peter","do","degC",5.09304545454545,6,NA
2024-06-21 05:00:00,"peter","do","degC",21.57275,0.5,NA
2024-06-21 05:00:00,"peter","do","degC",21.5715,1,NA
2024-06-21 05:00:00,"peter","do","degC",21.50975,1.5,NA
2024-06-21 05:00:00,"peter","do","degC",19.3335833333333,2,NA
2024-06-21 05:00:00,"peter","do","degC",16.9560833333333,2.5,NA
2024-06-21 05:00:00,"peter","do","degC",14.2188333333333,3,NA
2024-06-21 05:00:00,"peter","do","degC",11.5536666666667,3.5,NA
2024-06-21 05:00:00,"peter","do","degC",9.42323333333333,4,NA
2024-06-21 05:00:00,"peter","do","degC",7.92318333333333,4.5,NA
2024-06-21 05:00:00,"peter","do","degC",6.83151666666667,5,NA
2024-06-21 05:00:00,"peter","do","degC",5.07269166666667,6,NA
2024-06-21 05:00:00,"peter","do","degC",21.4504166666667,0.5,NA
2024-06-21 05:00:00,"peter","do","degC",21.4539166666667,1,NA
2024-06-21 05:00:00,"peter","do","degC",21.407,1.5,NA
2024-06-21 05:00:00,"peter","do","degC",19.3155,2,NA
2024-06-21 05:00:00,"peter","do","degC",16.9994166666667,2.5,NA
2024-06-21 05:00:00,"peter","do","degC",14.2143333333333,3,NA
2024-06-21 05:00:00,"peter","do","degC",11.5651666666667,3.5,NA
2024-06-21 05:00:00,"peter","do","degC",9.421,4,NA
2024-06-21 05:00:00,"peter","do","degC",7.99739166666667,4.5,NA
2024-06-21 05:00:00,"peter","do","degC",6.80308333333333,5,NA
2024-06-21 05:00:00,"peter","do","degC",5.07266666666667,6,NA
2024-06-21 05:00:00,"peter","do","degC",21.34125,0.5,NA
2024-06-21 05:00:00,"peter","do","degC",21.3399166666667,1,NA
2024-06-21 05:00:00,"peter","do","degC",21.309,1.5,NA
2024-06-21 05:00:00,"peter","do","degC",19.2893333333333,2,NA
2024-06-21 05:00:00,"peter","do","degC",17.0031666666667,2.5,NA
2024-06-21 05:00:00,"peter","do","degC",14.1864166666667,3,NA
2024-06-21 05:00:00,"peter","do","degC",11.62825,3.5,NA
2024-06-21 05:00:00,"peter","do","degC",9.38516666666667,4,NA
2024-06-21 05:00:00,"peter","do","degC",7.92785,4.5,NA
2024-06-21 05:00:00,"peter","do","degC",6.82193333333333,5,NA
2024-06-21 05:00:00,"peter","do","degC",5.12148333333333,6,NA
2024-06-21 05:00:00,"peter","do","degC",21.23725,0.5,NA
2024-06-21 05:00:00,"peter","do","degC",21.23325,1,NA
2024-06-21 05:00:00,"peter","do","degC",21.20925,1.5,NA
2024-06-21 05:00:00,"peter","do","degC",19.3044166666667,2,NA
2024-06-21 05:00:00,"peter","do","degC",16.9588333333333,2.5,NA
2024-06-21 05:00:00,"peter","do","degC",14.2325,3,NA
2024-06-21 05:00:00,"peter","do","degC",11.5940833333333,3.5,NA
2024-06-21 05:00:00,"peter","do","degC",9.39380833333333,4,NA
2024-06-21 05:00:00,"peter","do","degC",7.856225,4.5,NA
2024-06-21 05:00:00,"peter","do","degC",6.83145833333333,5,NA
2024-06-21 05:00:00,"peter","do","degC",5.116075,6,NA
2024-06-21 05:00:00,"peter","do","degC",21.1415,0.5,NA
2024-06-21 05:00:00,"peter","do","degC",21.1393333333333,1,NA
2024-06-21 05:00:00,"peter","do","degC",21.1128333333333,1.5,NA
2024-06-21 05:00:00,"peter","do","degC",19.316,2,NA
2024-06-21 05:00:00,"peter","do","degC",16.9644166666667,2.5,NA
2024-06-21 05:00:00,"peter","do","degC",14.2135833333333,3,NA
2024-06-21 05:00:00,"peter","do","degC",11.5578333333333,3.5,NA
2024-06-21 05:00:00,"peter","do","degC",9.41565833333333,4,NA
2024-06-21 05:00:00,"peter","do","degC",7.96208333333333,4.5,NA
2024-06-21 05:00:00,"peter","do","degC",6.82100833333333,5,NA
2024-06-21 05:00:00,"peter","do","degC",5.09329166666667,6,NA
2024-06-21 05:00:00,"peter","do","degC",21.0786666666667,0.5,NA
2024-06-21 05:00:00,"peter","do","degC",21.07,1,NA
2024-06-21 05:00:00,"peter","do","degC",21.04975,1.5,NA
2024-06-21 05:00:00,"peter","do","degC",19.34775,2,NA
2024-06-21 05:00:00,"peter","do","degC",16.9669166666667,2.5,NA
2024-06-21 05:00:00,"peter","do","degC",14.2103333333333,3,NA
2024-06-21 05:00:00,"peter","do","degC",11.5819166666667,3.5,NA
2024-06-21 05:00:00,"peter","do","degC",9.42733333333333,4,NA
2024-06-21 05:00:00,"peter","do","degC",7.9346,4.5,NA
2024-06-21 05:00:00,"peter","do","degC",6.83819166666667,5,NA
2024-06-21 05:00:00,"peter","do","degC",5.03281666666667,6,NA
2024-06-21 05:00:00,"peter","do","degC",21.032,0.5,NA
2024-06-21 05:00:00,"peter","do","degC",21.0265833333333,1,NA
2024-06-21 05:00:00,"peter","do","degC",21.00325,1.5,NA
2024-06-21 05:00:00,"peter","do","degC",19.2854166666667,2,NA
2024-06-21 05:00:00,"peter","do","degC",16.9646666666667,2.5,NA
2024-06-21 05:00:00,"peter","do","degC",14.20125,3,NA
2024-06-21 05:00:00,"peter","do","degC",11.56275,3.5,NA
2024-06-21 05:00:00,"peter","do","degC",9.37108333333333,4,NA
2024-06-21 05:00:00,"peter","do","degC",7.93951666666667,4.5,NA
2024-06-21 05:00:00,"peter","do","degC",6.815025,5,NA
2024-06-21 05:00:00,"peter","do","degC",5.11884166666667,6,NA
2024-06-21 05:00:00,"peter","do","degC",21.0095833333333,0.5,NA
2024-06-21 05:00:00,"peter","do","degC",20.9976666666667,1,NA
2024-06-21 05:00:00,"peter","do","degC",20.9736666666667,1.5,NA
2024-06-21 05:00:00,"peter","do","degC",19.3175833333333,2,NA
2024-06-21 05:00:00,"peter","do","degC",16.9378333333333,2.5,NA
2024-06-21 05:00:00,"peter","do","degC",14.2220833333333,3,NA
2024-06-21 05:00:00,"peter","do","degC",11.5855833333333,3.5,NA
2024-06-21 05:00:00,"peter","do","degC",9.38861666666667,4,NA
2024-06-21 05:00:00,"peter","do","degC",7.88825833333333,4.5,NA
2024-06-21 05:00:00,"peter","do","degC",6.80806666666667,5,NA
2024-06-21 05:00:00,"peter","do","degC",5.076525,6,NA
2024-06-21 05:00:00,"peter","do","degC",21.06275,0.5,NA
2024-06-21 05:00:00,"peter","do","degC",21.00525,1,NA
2024-06-21 05:00:00,"peter","do","degC",20.9391666666667,1.5,NA
2024-06-21 05:00:00,"peter","do","degC",19.32425,2,NA
2024-06-21 05:00:00,"peter","do","degC",16.99225,2.5,NA
2024-06-21 05:00:00,"peter","do","degC",14.2118333333333,3,NA
2024-06-21 05:00:00,"peter","do","degC",11.56125,3.5,NA
2024-06-21 05:00:00,"peter","do","degC",9.45008333333333,4,NA
2024-06-21 05:00:00,"peter","do","degC",7.91189166666667,4.5,NA
2024-06-21 05:00:00,"peter","do","degC",6.78516666666667,5,NA
2024-06-21 05:00:00,"peter","do","degC",5.15434166666667,6,NA
2024-06-21 05:00:00,"peter","do","degC",21.0334166666667,0.5,NA
2024-06-21 05:00:00,"peter","do","degC",20.98425,1,NA
2024-06-21 05:00:00,"peter","do","degC",20.9158333333333,1.5,NA
2024-06-21 05:00:00,"peter","do","degC",19.3675,2,NA
2024-06-21 05:00:00,"peter","do","degC",16.91025,2.5,NA
2024-06-21 05:00:00,"peter","do","degC",14.19575,3,NA
2024-06-21 05:00:00,"peter","do","degC",11.5649166666667,3.5,NA
2024-06-21 05:00:00,"peter","do","degC",9.38940833333333,4,NA
2024-06-21 05:00:00,"peter","do","degC",7.93728333333333,4.5,NA
2024-06-21 05:00:00,"peter","do","degC",6.83496666666667,5,NA
2024-06-21 05:00:00,"peter","do","degC",5.07274166666667,6,NA
2024-06-21 05:00:00,"peter","do","degC",21.00425,0.5,NA
2024-06-21 05:00:00,"peter","do","degC",20.9863333333333,1,NA
2024-06-21 05:00:00,"peter","do","degC",20.91475,1.5,NA
2024-06-21 05:00:00,"peter","do","degC",19.2351666666667,2,NA
2024-06-21 05:00:00,"peter","do","degC",17.0375833333333,2.5,NA
2024-06-21 05:00:00,"peter","do","degC",14.2291666666667,3,NA
2024-06-21 05:00:00,"peter","do","degC",11.5656666666667,3.5,NA
2024-06-21 05:00:00,"peter","do","degC",9.40610833333333,4,NA
2024-06-21 05:00:00,"peter","do","degC",7.92826666666667,4.5,NA
2024-06-21 05:00:00,"peter","do","degC",6.8163,5,NA
2024-06-21 05:00:00,"peter","do","degC",5.08594166666667,6,NA
2024-06-21 05:00:00,"peter","do","degC",21.0200833333333,0.5,NA
2024-06-21 05:00:00,"peter","do","degC",20.99175,1,NA
2024-06-21 05:00:00,"peter","do","degC",20.9316666666667,1.5,NA
2024-06-21 05:00:00,"peter","do","degC",19.4359166666667,2,NA
2024-06-21 05:00:00,"peter","do","degC",16.94625,2.5,NA
2024-06-21 05:00:00,"peter","do","degC",14.2484166666667,3,NA
2024-06-21 05:00:00,"peter","do","degC",11.5955,3.5,NA
2024-06-21 05:00:00,"peter","do","degC",9.39928333333333,4,NA
2024-06-21 05:00:00,"peter","do","degC",7.91394166666667,4.5,NA
2024-06-21 05:00:00,"peter","do","degC",6.85290833333333,5,NA
2024-06-21 05:00:00,"peter","do","degC",5.1168,6,NA
2024-06-21 05:00:00,"peter","do","degC",21.12525,0.5,NA
2024-06-21 05:00:00,"peter","do","degC",21.055,1,NA
2024-06-21 05:00:00,"peter","do","degC",20.99,1.5,NA
2024-06-21 05:00:00,"peter","do","degC",19.3269166666667,2,NA
2024-06-21 05:00:00,"peter","do","degC",16.9905833333333,2.5,NA
2024-06-21 05:00:00,"peter","do","degC",14.27,3,NA
2024-06-21 05:00:00,"peter","do","degC",11.62825,3.5,NA
2024-06-21 05:00:00,"peter","do","degC",9.40776666666667,4,NA
2024-06-21 05:00:00,"peter","do","degC",7.90339166666667,4.5,NA
2024-06-21 05:00:00,"peter","do","degC",6.82385,5,NA
2024-06-21 05:00:00,"peter","do","degC",5.088675,6,NA
2024-06-21 05:00:00,"peter","do","degC",21.2029166666667,0.5,NA
2024-06-21 05:00:00,"peter","do","degC",21.0896666666667,1,NA
2024-06-21 05:00:00,"peter","do","degC",20.9809166666667,1.5,NA
2024-06-21 05:00:00,"peter","do","degC",19.3215833333333,2,NA
2024-06-21 05:00:00,"peter","do","degC",17.06275,2.5,NA
2024-06-21 05:00:00,"peter","do","degC",14.19125,3,NA
2024-06-21 05:00:00,"peter","do","degC",11.5618333333333,3.5,NA
2024-06-21 05:00:00,"peter","do","degC",9.43074166666667,4,NA
2024-06-21 05:00:00,"peter","do","degC",7.93159166666667,4.5,NA
2024-06-21 05:00:00,"peter","do","degC",6.8345,5,NA
2024-06-21 05:00:00,"peter","do","degC",5.121225,6,NA
2024-06-21 05:00:00,"peter","do","degC",21.2491666666667,0.5,NA
2024-06-21 05:00:00,"peter","do","degC",21.1340833333333,1,NA
2024-06-21 05:00:00,"peter","do","degC",21.0009166666667,1.5,NA
2024-06-21 05:00:00,"peter","do","degC",19.2810833333333,2,NA
2024-06-21 05:00:00,"peter","do","degC",16.97125,2.5,NA
2024-06-21 05:00:00,"peter","do","degC",14.2819166666667,3,NA
2024-06-21 05:00:00,"peter","do","degC",11.5820833333333,3.5,NA
2024-06-21 05:00:00,"peter","do","degC",9.46678333333333,4,NA
2024-06-21 05:00:00,"peter","do","degC",7.94848333333333,4.5,NA
2024-06-21 05:00:00,"peter","do","degC",6.79989166666667,5,NA
2024-06-21 05:00:00,"peter","do","degC",4.99529166666667,6,NA
2024-06-21 05:00:00,"peter","do","degC",21.3294166666667,0.5,NA
2024-06-21 05:00:00,"peter","do","degC",21.14775,1,NA
2024-06-21 05:00:00,"peter","do","degC",20.98675,1.5,NA
2024-06-21 05:00:00,"peter","do","degC",19.4603333333333,2,NA
2024-06-21 05:00:00,"peter","do","degC",16.9489166666667,2.5,NA
2024-06-21 05:00:00,"peter","do","degC",14.2231666666667,3,NA
2024-06-21 05:00:00,"peter","do","degC",11.6330833333333,3.5,NA
2024-06-21 05:00:00,"peter","do","degC",9.433925,4,NA
2024-06-21 05:00:00,"peter","do","degC",7.92795833333333,4.5,NA
2024-06-21 05:00:00,"peter","do","degC",6.825925,5,NA
2024-06-21 05:00:00,"peter","do","degC",5.18005,6,NA
2024-06-21 05:00:00,"peter","do","degC",21.36725,0.5,NA
2024-06-21 05:00:00,"peter","do","degC",21.1511666666667,1,NA
2024-06-21 05:00:00,"peter","do","degC",20.961,1.5,NA
2024-06-21 05:00:00,"peter","do","degC",19.4554166666667,2,NA
2024-06-21 05:00:00,"peter","do","degC",16.96575,2.5,NA
2024-06-21 05:00:00,"peter","do","degC",14.24475,3,NA
2024-06-21 05:00:00,"peter","do","degC",11.6245,3.5,NA
2024-06-21 05:00:00,"peter","do","degC",9.38160833333333,4,NA
2024-06-21 05:00:00,"peter","do","degC",7.91899166666667,4.5,NA
2024-06-21 05:00:00,"peter","do","degC",6.889125,5,NA
2024-06-21 05:00:00,"peter","do","degC",5.14581666666667,6,NA
2024-06-21 05:00:00,"peter","do","degC",21.3271666666667,0.5,NA
2024-06-21 05:00:00,"peter","do","degC",21.15975,1,NA
2024-06-21 05:00:00,"peter","do","degC",20.969,1.5,NA
2024-06-21 05:00:00,"peter","do","degC",19.3160833333333,2,NA
2024-06-21 05:00:00,"peter","do","degC",17.0345,2.5,NA
2024-06-21 05:00:00,"peter","do","degC",14.2683333333333,3,NA
2024-06-21 05:00:00,"peter","do","degC",11.5341666666667,3.5,NA
2024-06-21 05:00:00,"peter","do","degC",9.464975,4,NA
2024-06-21 05:00:00,"peter","do","degC",7.95873333333333,4.5,NA
2024-06-21 05:00:00,"peter","do","degC",6.80794166666667,5,NA
2024-06-21 05:00:00,"peter","do","degC",5.06798333333333,6,NA
2024-06-21 05:00:00,"peter","do","degC",21.2638333333333,0.5,NA
2024-06-21 05:00:00,"peter","do","degC",21.1924166666667,1,NA
2024-06-21 05:00:00,"peter","do","degC",20.9931666666667,1.5,NA
2024-06-21 05:00:00,"peter","do","degC",19.3578333333333,2,NA
2024-06-21 05:00:00,"peter","do","degC",17.0025,2.5,NA
2024-06-21 05:00:00,"peter","do","degC",14.2143333333333,3,NA
2024-06-21 05:00:00,"peter","do","degC",11.6459166666667,3.5,NA
2024-06-21 05:00:00,"peter","do","degC",9.45786666666667,4,NA
2024-06-21 05:00:00,"peter","do","degC",7.91968333333333,4.5,NA
2024-06-21 05:00:00,"peter","do","degC",6.81345,5,NA
2024-06-21 05:00:00,"peter","do","degC",5.04428333333333,6,NA
2024-06-21 05:00:00,"peter","do","degC",21.2000833333333,0.5,NA
2024-06-21 05:00:00,"peter","do","degC",21.1894166666667,1,NA
2024-06-21 05:00:00,"peter","do","degC",20.9891666666667,1.5,NA
2024-06-21 05:00:00,"peter","do","degC",19.4849166666667,2,NA
2024-06-21 05:00:00,"peter","do","degC",16.9613333333333,2.5,NA
2024-06-21 05:00:00,"peter","do","degC",14.28825,3,NA
2024-06-21 05:00:00,"peter","do","degC",11.5474166666667,3.5,NA
2024-06-21 05:00:00,"peter","do","degC",9.41871666666667,4,NA
