datetime,Air_Temperature_celsius,Shortwave_Radiation_Downwelling_wattPerMeterSquared,Longwave_Radiation_Downwelling_wattPerMeterSquared,Relative_Humidity_percent,Ten_Meter_Elevation_Wind_Speed_meterPerSecond,Precipitation_millimeterPerDay,Surface_Level_Barometric_Pressure_pascal,date,Cloud_Cover,dt,ea,day_of_year_list,time_of_day_list
2024-03-31 18:00:00,-0.019995117,33.5870018,214.4900055,82.06490452,2.880225604,0.0,95419.10156,2024-03-31 18:00:00,1.0,1.0,4.981493687812958,91,18
2024-03-31 19:00:00,-1.15,0.0,214.4900055,84.52237551,2.932882462,0.0,95470.79688,2024-03-31 19:00:00,0.9699401186696175,3601.0,4.729871996482697,91,19
2024-03-31 20:00:00,-2.290014648,0.0,214.4900055,86.91966001,3.082742219,0.0,95522.60156,2024-03-31 20:00:00,0.939880237339235,7201.0,4.477748646605734,91,20
2024-03-31 21:00:00,-3.419989014,0.0,202.8600006,89.08370554,3.306055004,0.0,95574.29688,2024-03-31 21:00:00,0.9098203560088525,10801.0,4.224941433432801,91,21
2024-03-31 22:00:00,-3.630010986,0.0,202.8600006,89.81497259,3.184870578,0.0,95585.5,2024-03-31 22:00:00,0.87976047467847,14401.0,4.194322844578132,91,22
2024-03-31 23:00:00,-3.840002441,0.0,202.8600006,90.545808,3.07782392,0.0,95596.70313,2024-03-31 23:00:00,0.8497005933480875,18001.0,4.163539317182982,91,23
2024-04-01 00:00:00,-4.049993896,0.0,196.7299957,91.28299821,2.998166037,0.0,95608.0,2024-04-01 00:00:00,0.8196407120177049,21601.0,4.132900399304611,92,0
2024-04-01 01:00:00,-4.269995117,0.0,196.7299957,92.87531846,2.871672081,0.0,95637.89844,2024-04-01 01:00:00,0.7895808306873225,25201.0,4.1371763948091,92,1
2024-04-01 02:00:00,-4.489996338,0.0,196.7299957,94.49477201,2.759601454,0.0,95667.79688,2024-04-01 02:00:00,0.75952094935694,28801.0,4.141318362894662,92,2
2024-04-01 03:00:00,-4.709997559,0.0,196.9199982,96.14892655,2.658495795,0.0,95697.70313,2024-04-01 03:00:00,0.7294610680265575,32401.0,4.145632474187672,92,3
2024-04-01 04:00:00,-4.590002441,0.0,196.9199982,95.96211943,2.624518947,0.0,95743.29688,2024-04-01 04:00:00,0.699401186696175,36001.0,4.1745696407564425,92,4
2024-04-01 05:00:00,-4.459997559,0.0,196.9199982,95.70003509,2.688810159,0.0,95789.0,2024-04-01 05:00:00,0.6693413053657925,39601.0,4.203470998268471,92,5
2024-04-01 06:00:00,-4.340002441,47.9469986,210.5500031,95.50415818,2.849649048,0.0,95834.70313,2024-04-01 06:00:00,0.63928142403541,43201.0,4.232301246484541,92,6
2024-04-01 07:00:00,-3.100012207,214.3910065,210.5500031,90.73745156,3.136941089,0.0,95875.39844,2024-04-01 07:00:00,0.6092215427050275,46801.0,4.405658479304453,92,7
2024-04-01 08:00:00,-1.850012207,369.9339905,210.5500031,86.08161793,3.618646051,0.0,95916.10156,2024-04-01 08:00:00,0.579161661374645,50401.0,4.578864955283656,92,8
2024-04-01 09:00:00,-0.609991455,421.4760132,239.7200012,81.68007598,4.242381525,0.0,95956.79688,2024-04-01 09:00:00,0.5491017800442625,54001.0,4.752381119744786,92,9
2024-04-01 10:00:00,0.050012207,530.9130249,239.7200012,78.12991752,3.938591215,0.0,95890.10156,2024-04-01 10:00:00,0.5708628324330292,57601.0,4.766486058023427,92,10
2024-04-01 11:00:00,0.719995117,591.0720215,239.7200012,74.69781496,3.682295546,0.0,95823.39844,2024-04-01 11:00:00,0.6109639646822111,61201.0,4.780622679196205,92,11
2024-04-01 12:00:00,1.390008545,429.3869934,279.4299927,71.43368381,3.463018963,0.0,95756.70313,2024-04-01 12:00:00,0.8582529606420112,64801.0,4.794846034780809,92,12
2024-04-01 13:00:00,1.469995117,405.4339905,279.4299927,71.65880932,3.861048975,0.0,95697.39844,2024-04-01 13:00:00,0.8887148336706406,68401.0,4.837322540380188,92,13
2024-04-01 14:00:00,1.550012207,363.3500061,279.4299927,71.87819712,4.271978445,0.0,95638.0,2024-04-01 14:00:00,0.9036918374510761,72001.0,4.8797320737336305,92,14
2024-04-01 15:00:00,1.640008545,319.4559937,276.6700134,72.04275884,4.692334003,0.0,95578.70313,2024-04-01 15:00:00,0.8936476210445942,75601.0,4.922185539261146,92,15
2024-04-01 16:00:00,1.270013428,230.7859955,276.6700134,76.44576428,4.251917004,0.0,95531.10156,2024-04-01 16:00:00,0.919263405447558,79201.0,5.08775422666062,92,16
2024-04-01 17:00:00,0.909997559,137.3930054,276.6700134,80.97929903,3.836274211,0.0,95483.39844,2024-04-01 17:00:00,0.9487364272940754,82801.0,5.253268089101362,92,17
2024-04-01 18:00:00,0.540002441,23.53800011,277.0100098,85.76691155,3.427564674,0.0,95435.79688,2024-04-01 18:00:00,1.0,86401.0,5.419004952628343,92,18
2024-04-01 19:00:00,0.020013428,0.0,277.0100098,87.87626976,3.205807319,0.0,95474.5,2024-04-01 19:00:00,0.9614387608082492,90001.0,5.349572234740486,92,19
2024-04-01 20:00:00,-0.500006104,0.0,277.0100098,90.03707496,3.015377248,0.0,95513.20313,2024-04-01 20:00:00,0.9228775216164984,93601.0,5.280243162699889,92,20
2024-04-01 21:00:00,-1.030004883,0.0,288.3999939,92.31228666,2.865047888,0.0,95551.89844,2024-04-01 21:00:00,0.8843162824247475,97201.0,5.210773816072435,92,21
2024-04-01 22:00:00,-0.979986572,0.0,288.3999939,91.95423312,3.19076799,0.0,95525.79688,2024-04-01 22:00:00,0.8457550432329967,100801.0,5.209341832034762,92,22
2024-04-01 23:00:00,-0.929998779,0.0,288.3999939,91.59513868,3.530226593,0.0,95499.60156,2024-04-01 23:00:00,0.8071938040412459,104401.0,5.207753717899821,92,23
2024-04-02 00:00:00,-0.889990234,0.0,300.0499878,91.30446611,3.862537921,0.0,95473.5,2024-04-02 00:00:00,0.768632564849495,108001.0,5.206234199508935,93,0
2024-04-02 01:00:00,-0.929998779,0.0,300.0499878,91.33085774,3.776413623,0.0,95452.29688,2024-04-02 01:00:00,0.7300713256577441,111601.0,5.192727701588373,93,1
2024-04-02 02:00:00,-0.970007324,0.0,300.0499878,91.35690072,3.717122614,0.0,95431.20313,2024-04-02 02:00:00,0.6915100864659933,115201.0,5.179231649910012,93,2
2024-04-02 03:00:00,-1.019995117,0.0,299.9200134,91.44936724,3.70390327,0.0,95410.0,2024-04-02 03:00:00,0.6529488472742425,118801.0,5.165797037005291,93,3
2024-04-02 04:00:00,-0.929998779,0.0,299.9200134,91.06976262,3.859663164,0.0,95332.60156,2024-04-02 04:00:00,0.6143876080824917,122401.0,5.177882818972321,93,4
2024-04-02 05:00:00,-0.840002441,0.0,299.9200134,90.68841246,4.022461941,0.0,95255.10156,2024-04-02 05:00:00,0.5758263688907408,126001.0,5.189784525532378,93,5
2024-04-02 06:00:00,-0.759985352,30.77000046,297.7900085,90.37687081,4.210700465,0.0,95177.70313,2024-04-02 06:00:00,0.53726512969899,129601.0,5.20187767363676,93,6
2024-04-02 07:00:00,-0.190008545,126.7170029,297.7900085,86.60075708,4.1891408,0.0,95158.20313,2024-04-02 07:00:00,0.49870389050723923,133201.0,5.193113393242793,93,7
2024-04-02 08:00:00,0.379998779,216.3439941,297.7900085,82.99806812,4.171294629,0.0,95138.60156,2024-04-02 08:00:00,0.7650451764193542,136801.0,5.184467229785954,93,8
2024-04-02 09:00:00,0.939996338,310.7590027,309.9899902,79.61804832,4.166389212,0.0,95119.10156,2024-04-02 09:00:00,0.7956858883324113,140401.0,5.176003300883753,93,9
2024-04-02 10:00:00,1.559991455,390.6549988,309.9899902,76.50112893,3.951670616,0.0,95050.89844,2024-04-02 10:00:00,0.8067690601481756,144001.0,5.1972518042313895,93,10
2024-04-02 11:00:00,2.170007324,434.4389954,309.9899902,73.57285835,3.982072295,0.0,94982.70313,2024-04-02 11:00:00,0.8280365971065164,147601.0,5.218606935034837,93,11
2024-04-02 12:00:00,2.779992676,516.9940186,303.6900024,70.76769935,4.243253482,0.0,94914.39844,2024-04-02 12:00:00,0.7584786729727836,151201.0,5.239855709632354,93,12
2024-04-02 13:00:00,2.790002441,488.0859985,303.6900024,71.27978394,5.419418909,0.0,94906.79688,2024-04-02 13:00:00,0.8003779918455609,154801.0,5.281483620414791,93,13
2024-04-02 14:00:00,2.809991455,437.553009,303.6900024,71.73794315,6.592002738,0.0,94899.10156,2024-04-02 14:00:00,0.8203198644500397,158401.0,5.322897575043355,93,14
2024-04-02 15:00:00,2.820001221,401.2890015,290.1300049,72.24796688,7.766807852,0.0,94891.5,2024-04-02 15:00:00,0.7835610106373802,162001.0,5.364510063655862,93,15
2024-04-02 16:00:00,2.129998779,290.5599976,290.1300049,77.02981792,8.267968236,0.0,94798.89844,2024-04-02 16:00:00,0.8199852683285465,165601.0,5.448411207220127,93,16
2024-04-02 17:00:00,1.450006104,174.0650024,290.1300049,82.07111215,8.814635468,0.0,94706.20313,2024-04-02 17:00:00,0.8608031486095944,169201.0,5.532356867337661,93,17
2024-04-02 18:00:00,0.760003662,32.20600128,292.3900146,87.50827979,9.405556757,0.0,94613.60156,2024-04-02 18:00:00,1.0,172801.0,5.616481372461382,93,18
2024-04-02 19:00:00,0.119989014,0.0,292.3900146,88.40600728,10.33437962,0.0,94615.10156,2024-04-02 19:00:00,0.9747306479131888,176401.0,5.420502112063368,93,19
2024-04-02 20:00:00,-0.519995117,0.0,292.3900146,89.2127452,11.26130555,0.0,94616.70313,2024-04-02 20:00:00,0.9494612958263774,180001.0,5.224382069278756,93,20
2024-04-02 21:00:00,-1.15,0.0,294.980011,89.85054765,12.20334833,0.0,94618.20313,2024-04-02 21:00:00,0.9241919437395661,183601.0,5.0280365007972225,93,21
2024-04-02 22:00:00,-1.040014648,0.0,294.980011,89.99790466,12.26761959,0.0,94562.60156,2024-04-02 22:00:00,0.8989225916527548,187201.0,5.076462327047182,93,22
2024-04-02 23:00:00,-0.919989014,0.0,294.980011,90.07301691,12.33871924,0.0,94507.10156,2024-04-02 23:00:00,0.8736532395659435,190801.0,5.124912000446443,93,23
2024-04-03 00:00:00,-0.799993896,0.0,296.6600037,90.13708859,12.41068067,0.0,94451.5,2024-04-03 00:00:00,0.8483838874791322,194401.0,5.173135945703741,94,0
2024-04-03 01:00:00,-0.910009766,0.0,296.6600037,90.74310701,12.36938536,0.0,94336.20313,2024-04-03 01:00:00,0.8231145353923209,198001.0,5.166757272088412,94,1
2024-04-03 02:00:00,-1.019995117,0.0,296.6600037,91.35085835,12.33809117,0.0,94220.89844,2024-04-03 02:00:00,0.7978451833055096,201601.0,5.160232461246716,94,2
2024-04-03 03:00:00,-1.120001221,0.0,298.1099854,91.89570794,12.32198436,0.0,94105.5,2024-04-03 03:00:00,0.7725758312186983,205201.0,5.153644855236461,94,3
2024-04-03 04:00:00,-1.320013428,0.0,298.1099854,92.03292464,12.31058501,0.0,94097.29688,2024-04-03 04:00:00,0.747306479131887,208801.0,5.087223389980258,94,4
2024-04-03 05:00:00,-1.519995117,0.0,298.1099854,92.15891372,12.29837426,0.0,94089.0,2024-04-03 05:00:00,0.7220371270450757,212401.0,5.020939264610847,94,5
2024-04-03 06:00:00,-1.709997559,28.96999931,298.7999878,92.20007635,12.28902727,0.0,94080.70313,2024-04-03 06:00:00,0.6967677749582645,216001.0,4.954436031057334,94,6
2024-04-03 07:00:00,-1.579992676,110.9810028,298.7999878,91.42332434,12.72979573,0.0,94059.39844,2024-04-03 07:00:00,0.6714984228714531,219601.0,4.959246986702502,94,7
2024-04-03 08:00:00,-1.459997559,187.5619965,298.7999878,90.71811966,13.16250739,0.0,94038.20313,2024-04-03 08:00:00,0.8518415916007905,223201.0,4.963976518394901,94,8
2024-04-03 09:00:00,-1.329992676,241.4519958,301.5299988,89.95256073,13.59354271,0.0,94016.89844,2024-04-03 09:00:00,0.9180356321505327,226801.0,4.968639203222392,94,9
2024-04-03 10:00:00,-1.109991455,302.928009,301.5299988,88.83434466,13.12214143,0.0,94079.29688,2024-04-03 10:00:00,0.9253249971145129,230401.0,4.985563946410424,94,10
2024-04-03 11:00:00,-0.9,336.5130005,301.5299988,87.79619249,12.65265542,0.0,94141.70313,2024-04-03 11:00:00,0.9396425652470384,234001.0,5.002576518964346,94,11
2024-04-03 12:00:00,-0.679998779,331.6950073,301.3599854,86.70806736,12.18148211,0.0,94204.10156,2024-04-03 12:00:00,0.961383579737441,237601.0,5.019555062617442,94,12
2024-04-03 13:00:00,-0.549993896,313.105011,301.3599854,86.86012845,11.75459528,0.0,94233.70313,2024-04-03 13:00:00,0.9831565010616666,241201.0,5.075642997490038,94,13
2024-04-03 14:00:00,-0.429998779,280.7720032,301.3599854,87.06927447,11.33603531,0.0,94263.39844,2024-04-03 14:00:00,0.993610472204931,244801.0,5.131968641050134,94,14
2024-04-03 15:00:00,-0.310003662,249.2109985,299.4599915,87.26697287,10.91957897,0.0,94293.10156,2024-04-03 15:00:00,0.9845354030102215,248401.0,5.188169430141867,94,15
2024-04-03 16:00:00,-0.389990234,180.8450012,299.4599915,88.18156018,10.48704454,0.0,94366.70313,2024-04-03 16:00:00,1.0,252001.0,5.212498232555456,94,16
2024-04-03 17:00:00,-0.470007324,109.0009995,299.4599915,89.10228097,10.05465074,0.0,94440.20313,2024-04-03 17:00:00,1.0,255601.0,5.236709104190067,94,17
2024-04-03 18:00:00,-0.560003662,13.14999962,296.4700012,90.10003335,9.622416532,0.0,94513.79688,2024-04-03 18:00:00,1.0,259201.0,5.261174578868198,94,18
2024-04-03 19:00:00,-0.780004883,0.0,296.4700012,91.0995875,9.296127997,0.0,94573.10156,2024-04-03 19:00:00,0.9767162715763744,262801.0,5.235914893914411,94,19
2024-04-03 20:00:00,-1.000006104,0.0,296.4700012,92.10973844,8.995042621,0.0,94632.29688,2024-04-03 20:00:00,0.9534325431527487,266401.0,5.210615157228705,94,20
2024-04-03 21:00:00,-1.220007324,0.0,297.4500122,93.13068141,8.720006001,0.0,94691.5,2024-04-03 21:00:00,0.9301488147291231,270001.0,5.185281735638347,94,21
2024-04-03 22:00:00,-1.320013428,0.0,297.4500122,92.79835431,8.707037193,0.0,94654.79688,2024-04-03 22:00:00,0.9068650863054976,273601.0,5.129533375627681,94,22
2024-04-03 23:00:00,-1.429998779,0.0,297.4500122,92.52810562,8.697413484,0.0,94618.10156,2024-04-03 23:00:00,0.8835813578818719,277201.0,5.074030406278066,94,23
2024-04-04 00:00:00,-1.530004883,0.0,295.3200073,92.1781568,8.70236783,0.0,94581.39844,2024-04-04 00:00:00,0.8602976294582463,280801.0,5.018345557635305,95,0
2024-04-04 01:00:00,-1.600012207,0.0,295.3200073,92.47499117,8.750411454,0.0,94641.60156,2024-04-04 01:00:00,0.8370139010346207,284401.0,5.009017750338307,95,1
2024-04-04 02:00:00,-1.660009766,0.0,295.3200073,92.70388249,8.813268367,0.0,94701.79688,2024-04-04 02:00:00,0.813730172610995,288001.0,4.999610711094789,95,2
2024-04-04 03:00:00,-1.729986572,0.0,298.519989,93.00138627,8.870918437,0.0,94762.0,2024-04-04 03:00:00,0.7904464441873694,291601.0,4.990249594286958,95,3
2024-04-04 04:00:00,-1.570013428,0.0,298.519989,92.98371066,8.841973686,0.0,94808.60156,2024-04-04 04:00:00,0.7671627157637438,295201.0,5.047540764976514,95,4
2024-04-04 05:00:00,-1.419989014,0.0,298.519989,93.02696622,8.822528401,0.0,94855.20313,2024-04-04 05:00:00,0.7438789873401181,298801.0,5.105086421448879,95,5
2024-04-04 06:00:00,-1.259985352,30.86199951,298.8999939,92.98917479,8.793110673,0.0,94901.70313,2024-04-04 06:00:00,0.7205952589164926,302401.0,5.1624542837076035,95,6
2024-04-04 07:00:00,-0.949987793,110.8799973,298.8999939,92.1933405,8.562861897,0.0,94962.60156,2024-04-04 07:00:00,0.697311530492867,306001.0,5.234209138639399,95,7
2024-04-04 08:00:00,-0.639990234,185.5720062,298.8999939,91.39292662,8.351604178,0.0,95023.39844,2024-04-04 08:00:00,0.8626135681017771,309601.0,5.306029594509729,95,8
2024-04-04 09:00:00,-0.329992676,357.8110046,284.2200012,90.58622016,8.171572487,0.0,95084.29688,2024-04-04 09:00:00,0.7175095795182697,313201.0,5.377776247037653,95,9
2024-04-04 10:00:00,-0.009985352,448.0440063,284.2200012,88.45609772,8.082951295,0.0,95133.79688,2024-04-04 10:00:00,0.7311989378451833,316801.0,5.373305035275305,95,10
2024-04-04 11:00:00,0.320001221,497.1879883,284.2200012,86.31618696,7.987897239,0.0,95183.29688,2024-04-04 11:00:00,0.7577272597034758,320401.0,5.3686570001137515,95,11
2024-04-04 12:00:00,0.640008545,727.0250244,250.2899933,84.29662411,7.894555298,0.0,95232.79688,2024-04-04 12:00:00,0.44255414753725236,324001.0,5.364254788555623,95,12
2024-04-04 13:00:00,0.999993896,686.1849976,250.2899933,82.46121205,7.772084545,0.0,95318.5,2024-04-04 13:00:00,0.5390155934588144,327601.0,5.3837768830361235,95,13
2024-04-04 14:00:00,1.369989014,615.5079956,250.2899933,80.61289419,7.65347638,0.0,95404.20313,2024-04-04 14:00:00,0.5796843477924533,331201.0,5.403302020260917,95,14
2024-04-04 15:00:00,1.730004883,510.9089966,240.6999969,78.86792917,7.533531665,0.0,95489.89844,2024-04-04 15:00:00,0.6154595169715095,334801.0,5.422943904304639,95,15
2024-04-04 16:00:00,1.149987793,371.5589905,240.6999969,82.40611364,6.971405857,0.0,95542.79688,2024-04-04 16:00:00,0.6728633066049746,338401.0,5.437872605448306,95,16
2024-04-04 17:00:00,0.559991455,225.2819977,240.6999969,86.18194789,6.405154378,0.0,95595.70313,2024-04-04 17:00:00,0.7336003725642379,342001.0,5.45300345396375,95,17
2024-04-04 18:00:00,-0.030004883,42.51200104,225.6399994,90.14642987,5.847683281,0.0,95648.60156,2024-04-04 18:00:00,1.0,345601.0,5.4681323956360846,95,18
2024-04-04 19:00:00,-1.000006104,0.0,225.6399994,92.32448196,5.24171709,0.0,95700.0,2024-04-04 19:00:00,0.9526769785572455,349201.0,5.22276312181073,95,19
2024-04-04 20:00:00,-1.970007324,0.0,225.6399994,94.38079772,4.645567894,0.0,95751.29688,2024-04-04 20:00:00,0.9053539571144912,352801.0,4.9767203607541015,95,20
2024-04-04 21:00:00,-2.940008545,0.0,250.7200012,96.28437335,4.071228488,0.0,95802.60156,2024-04-04 21:00:00,0.8580309356717367,356401.0,4.7301226203680615,95,21
2024-04-04 22:00:00,-2.769995117,0.0,250.7200012,96.66824213,3.810642933,0.0,95793.0,2024-04-04 22:00:00,0.8107079142289823,360001.0,4.80844577669088,95,22
2024-04-04 23:00:00,-2.600012207,0.0,250.7200012,97.02577011,3.560126345,0.0,95783.39844,2024-04-04 23:00:00,0.7633848927862278,363601.0,4.886574796454972,95,23
2024-04-05 00:00:00,-2.419989014,0.0,262.1400146,97.28787925,3.309999943,0.0,95773.79688,2024-04-05 00:00:00,0.7160618713434734,367201.0,4.9645981956252765,96,0
2024-04-05 01:00:00,-2.429998779,0.0,262.1400146,97.08053669,3.337933417,0.0,95784.29688,2024-04-05 01:00:00,0.668738849900719,370801.0,4.950400789944454,96,1
2024-04-05 02:00:00,-2.429998779,0.0,262.1400146,96.79790041,3.37152776,0.0,95794.89844,2024-04-05 02:00:00,0.6214158284579645,374401.0,4.935988396776018,96,2
2024-04-05 03:00:00,-2.440008545,0.0,261.0799866,96.58687077,3.430116513,0.0,95805.39844,2024-04-05 03:00:00,0.5740928070152101,378001.0,4.921631453625432,96,3
2024-04-05 04:00:00,-2.269995117,0.0,261.0799866,95.30451226,3.714969775,0.0,95900.60156,2024-04-05 04:00:00,0.5267697855724557,381601.0,4.916871161389369,96,4
2024-04-05 05:00:00,-2.109991455,0.0,261.0799866,94.11304861,4.034018058,0.0,95995.70313,2024-04-05 05:00:00,0.4794467641297012,385201.0,4.912317139335368,96,5
2024-04-05 06:00:00,-1.940008545,60.22399902,264.0599976,92.86907905,4.360734017,0.0,96090.89844,2024-04-05 06:00:00,0.4321237426869468,388801.0,4.9076999502052185,96,6
2024-04-05 07:00:00,-1.290014648,204.302002,264.0599976,87.59498984,4.687707464,0.0,96159.29688,2024-04-05 07:00:00,0.38480072124419235,392401.0,4.852433546902386,96,7
2024-04-05 08:00:00,-0.639990234,338.7380066,264.0599976,82.63077973,5.122889938,0.0,96227.79688,2024-04-05 08:00:00,0.337477699801438,396001.0,4.797322712815372,96,8
2024-04-05 09:00:00,0.010003662,480.8900146,269.7000122,77.95754067,5.646131363,0.0,96296.29688,2024-04-05 09:00:00,0.4251823341049143,399601.0,4.742354745813514,96,9
2024-04-05 10:00:00,0.390008545,601.0189819,269.7000122,75.16597473,4.915862088,0.0,96246.39844,2024-04-05 10:00:00,0.45462983784598826,403201.0,4.698596343433824,96,10
2024-04-05 11:00:00,0.760003662,666.2459717,269.7000122,72.53033135,4.190477302,0.0,96196.5,2024-04-05 11:00:00,0.5090199579187676,406801.0,4.655162413697434,96,11
2024-04-05 12:00:00,1.129998779,788.1530151,237.8800049,69.98544073,3.46161807,0.0,96146.60156,2024-04-05 12:00:00,0.30938053610876004,410401.0,4.6116917466354455,96,12
2024-04-05 13:00:00,1.469995117,743.7819824,237.8800049,69.19886513,3.601805188,0.0,96248.5,2024-04-05 13:00:00,0.4455652863869504,414001.0,4.671264192616891,96,13
2024-04-05 14:00:00,1.800012207,667.3690186,237.8800049,68.46691346,3.743420903,0.0,96350.39844,2024-04-05 14:00:00,0.4974652890825396,417601.0,4.731148923708469,96,14
2024-04-05 15:00:00,2.140008545,551.6309814,212.6999969,67.68893733,3.886309235,0.0,96452.39844,2024-04-05 15:00:00,0.5476654872037569,421201.0,4.791102448274603,96,15
2024-04-05 16:00:00,1.35,402.0310059,212.6999969,73.35272977,3.354906763,0.0,96418.60156,2024-04-05 16:00:00,0.6153436622203692,424801.0,4.90970017265293,96,16
2024-04-05 17:00:00,0.559991455,245.1710052,212.6999969,79.47703564,2.812329892,0.0,96384.89844,2024-04-05 17:00:00,0.6848007797274501,428401.0,5.028762524709744,96,17
2024-04-05 18:00:00,-0.229986572,40.86000061,205.2700043,86.09514918,2.288055979,0.0,96351.20313,2024-04-05 18:00:00,1.0,432001.0,5.147999631440152,96,18
2024-04-05 19:00:00,-1.329992676,0.0,205.2700043,87.80217219,2.508385927,0.0,96374.29688,2024-04-05 19:00:00,0.9481307110640039,435601.0,4.849859874259489,96,19
2024-04-05 20:00:00,-2.429998779,0.0,205.2599945,89.25125817,2.736293036,0.0,96397.29688,2024-04-05 20:00:00,0.896261422128008,439201.0,4.551164569260319,96,20
2024-04-05 21:00:00,-3.530004883,0.0,201.4299927,90.38272038,2.959003182,0.0,96420.39844,2024-04-05 21:00:00,0.8443921331920119,442801.0,4.252013106180431,96,21
2024-04-05 22:00:00,-3.769995117,0.0,201.4299927,91.42054725,2.63761262,0.0,96454.10156,2024-04-05 22:00:00,0.7925228442560158,446401.0,4.225510889216228,96,22
2024-04-05 23:00:00,-4.019995117,0.0,201.4299927,92.54209343,2.56189386,0.0,96487.70313,2024-04-05 23:00:00,0.7406535553200198,450001.0,4.199197788568128,96,23
2024-04-06 00:00:00,-4.259985352,0.0,201.2400055,93.60244022,2.752616937,0.0,96521.39844,2024-04-06 00:00:00,0.6887842663840238,453601.0,4.172654486889036,97,0
2024-04-06 01:00:00,-4.370001221,0.0,201.2400055,94.04721112,2.263846301,0.0,96556.79688,2024-04-06 01:00:00,0.6369149774480277,457201.0,4.158492787980526,97,1
2024-04-06 02:00:00,-4.479986572,0.0,201.2400055,94.49303748,1.836572937,0.0,96592.10156,2024-04-06 02:00:00,0.5850456885120316,460801.0,4.144314493695782,97,2
2024-04-06 03:00:00,-4.590002441,0.0,202.3899994,94.93696291,1.516476222,0.0,96627.5,2024-04-06 03:00:00,0.5331763995760356,464401.0,4.129973009181029,97,3
2024-04-06 04:00:00,-4.410009766,0.0,202.3899994,95.72924841,1.49966664,0.0,96635.89844,2024-04-06 04:00:00,0.48130711064003956,468001.0,4.220348724940438,97,4
2024-04-06 05:00:00,-4.229986572,0.0,202.3899994,96.48144874,1.583192922,0.0,96644.29688,2024-04-06 05:00:00,0.42943782170404354,471601.0,4.310548554757644,97,5
2024-04-06 06:00:00,-4.060003662,75.62599945,208.7799988,97.27176379,1.75139944,0.0,96652.70313,2024-04-06 06:00:00,0.37756853276804747,475201.0,4.400791607783322,97,6
2024-04-06 07:00:00,-2.350012207,243.6139984,208.7799988,88.85525844,1.7353098,0.0,96626.29688,2024-04-06 07:00:00,0.32569924383205145,478801.0,4.557484273193109,97,7
2024-04-06 08:00:00,-0.65,400.3009949,208.7799988,81.26071912,1.746424967,0.0,96599.79688,2024-04-06 08:00:00,0.27382995489605544,482401.0,4.714381226502565,97,8
2024-04-06 09:00:00,1.059991455,577.7280273,222.8999939,74.29588743,1.764596228,0.0,96573.39844,2024-04-06 09:00:00,0.22196066596005937,486001.0,4.871420560228976,97,9
2024-04-06 10:00:00,2.219995117,720.7109985,222.8999939,67.90036904,1.937627391,0.0,96541.79688,2024-04-06 10:00:00,0.17009137702406332,489601.0,4.833261918770809,97,10
2024-04-06 11:00:00,3.379998779,798.1110229,222.8999939,62.10078691,2.148418127,0.0,96510.20313,2024-04-06 11:00:00,0.11822208808806732,493201.0,4.795604093313983,97,11
2024-04-06 12:00:00,4.540002441,812.8599854,231.2100067,56.83920244,2.369999886,0.0,96478.60156,2024-04-06 12:00:00,0.23615772782514255,496801.0,4.758572007972604,97,12
2024-04-06 13:00:00,5.159997559,767.0,231.2100067,55.14221208,2.64939627,0.0,96431.20313,2024-04-06 13:00:00,0.40419783751768623,500401.0,4.818853107963917,97,13
2024-04-06 14:00:00,5.770013428,688.4019775,231.2100067,53.53450157,2.960016991,0.0,96383.70313,2024-04-06 14:00:00,0.4623895868331298,504001.0,4.879141204309055,97,14
2024-04-06 15:00:00,6.379998779,550.2280273,230.6699982,51.97673524,3.299712187,0.0,96336.29688,2024-04-06 15:00:00,0.5575566734268633,507601.0,4.939559020383393,97,15
2024-04-06 16:00:00,5.429986572,401.8510132,230.6699982,57.9477688,3.346072376,0.0,96306.5,2024-04-06 16:00:00,0.6230595896247966,511201.0,5.15921307368896,97,16
2024-04-06 17:00:00,4.480004883,246.4450073,230.6699982,64.5198947,3.383637149,0.0,96276.70313,2024-04-06 17:00:00,0.690127084195822,514801.0,5.379166406836364,97,17
2024-04-06 18:00:00,3.520013428,42.98799896,218.8800049,71.80878689,3.431399139,0.0,96246.89844,2024-04-06 18:00:00,1.0,518401.0,5.599818341630455,97,18
2024-04-06 19:00:00,2.129998779,0.0,218.8800049,75.88220926,3.649356133,0.0,96180.60156,2024-04-06 19:00:00,0.9479924063892957,522001.0,5.367239473293135,97,19
2024-04-06 20:00:00,0.740014648,0.0,218.8800049,80.12004984,3.8657988,0.0,96114.20313,2024-04-06 20:00:00,0.8959848127785913,525601.0,5.134966339981332,97,20
2024-04-06 21:00:00,-0.660009766,0.0,212.7200012,84.57573171,4.096095758,0.0,96047.89844,2024-04-06 21:00:00,0.843977219167887,529201.0,4.903167528635576,97,21
2024-04-06 22:00:00,-1.120001221,0.0,212.7200012,86.71395221,4.032678973,0.0,96065.29688,2024-04-06 22:00:00,0.7919696255571826,532801.0,4.863044463143693,97,22
2024-04-06 23:00:00,-1.570013428,0.0,212.7200012,88.84502584,3.986477237,0.0,96082.79688,2024-04-06 23:00:00,0.7399620319464784,536401.0,4.822875818890145,97,23
2024-04-07 00:00:00,-2.030004883,0.0,210.3699951,91.09938916,3.966988731,0.0,96100.29688,2024-04-07 00:00:00,0.6879544383357741,540001.0,4.782774366864821,98,0
