6.078475673425786,6.078475673425786,6.066852156784509,6.056724700171247,6.046662305058588,6.039108991403393,6.034891898793851,6.033261421560863,6.032900990737664,6.033278969497787,6.0347518519740255,6.036717852994933,6.038919352212611,6.041252665394608,6.043660244075834,6.0461106059446195,6.048583964515523,6.051069229525147,6.053560625198778,6.056054109286224,6.05854543764095,6.061022159467526,6.06342921538021,6.065483354897308,6.066793761603579,6.0672244173621594,6.067287689903806,6.067295688793961,6.067296490555364,6.067296505080037,6.067296462916864,6.0672964298915515,6.067296407150491,6.067296393592399,6.067296432445739,6.0672977198860085,6.067336686772412,6.0680000065151845
6.1219795812136635,6.121979581213664,6.101485125449218,6.085765809643783,6.070566553897107,6.058072218427716,6.0481349287506205,6.041440728134754,6.037936474903186,6.036724768812019,6.03672668559945,6.0376737833258405,6.039230617320719,6.041166978540794,6.043317353610381,6.045606916476992,6.047984923377653,6.050417188704983,6.052877414939195,6.055345874444319,6.057799508280781,6.060192179241086,6.062411855668201,6.0642856909630245,6.0656050243764135,6.066296465807871,6.066530048878262,6.066582593457098,6.066591754247949,6.066592978716905,6.066593047131844,6.066592996682173,6.066592955361634,6.066592972244285,6.066593632364099,6.066603704600782,6.066748202917332,6.068000012554116
6.15918996710467,6.15918996710467,6.134565776318361,6.118544229937452,6.097692756980306,6.08002616403091,6.065877520463505,6.055112742437586,6.047499243480078,6.042829542745237,6.040627112507414,6.040046462759431,6.040550171618931,6.041767807166207,6.043453500671081,6.045427841589597,6.047585511961544,6.049865899994134,6.052222372654642,6.0546067520192794,6.056965679961601,6.059228416619807,6.06130234095678,6.063064147008585,6.064399428908851,6.065251285214167,6.065677540658639,6.065834733795838,6.065878302249574,6.065887842338491,6.06588948843843,6.065889672469923,6.065889705988583,6.065890227779517,6.065895175025383,6.0659389220581925,6.066286978830986,6.068000017882977
6.187218634070864,6.187218634070864,6.1619951854131045,6.143997062277602,6.121344253099928,6.102910542072862,6.085722132514854,6.071333915705333,6.0603476355536925,6.052490360889142,6.0473580118346755,6.044520930293581,6.043401569309225,6.043479375466367,6.044364210616263,6.045787716630773,6.047556071552339,6.049541504760613,6.051667547491238,6.053866569118747,6.056064431761771,6.0581814145381365,6.06012814399096,6.061815548519402,6.06316255127448,6.064124573062143,6.064715775179711,6.065014764824518,6.06513504517773,6.065173721231336,6.065183881930983,6.065186172449815,6.065187198002352,6.06519115631026,6.065214322858215,6.065344896081978,6.0659869617397115,6.068000021985758
6.208436376475096,6.208436376475097,6.180904704843765,6.164650882439965,6.140661191063984,6.11973035433201,6.101293076485299,6.085179787100175,6.071735024686377,6.061404983515071,6.054055883920022,6.049271375002489,6.046565149103632,6.045449278314861,6.045477950503865,6.046291132364516,6.047627313716222,6.049301100617593,6.051184739823774,6.053196480369534,6.055251456316407,6.057260623168547,6.0591347017882935,6.0607861477115845,6.062141387775003,6.063154675517531,6.0638259441527875,6.064207064397381,6.064386548299492,6.064455282995527,6.064476724771557,6.064482488957126,6.064485304478811,6.064494117567218,6.064537121792524,6.0647374369723055,6.0655555623222845,6.068000025218693
6.225388102974395,6.225388102974395,6.1977894066163355,6.176335202358424,6.1538786358597015,6.133211509644366,6.113146534168155,6.095321650210152,6.080338165847888,6.068288351157658,6.059237914148274,6.052961582993745,6.0490352593196866,6.046963004650481,6.0462779613270525,6.0465824830620445,6.047561649440633,6.048983234567014,6.050682616396434,6.05255632213622,6.054511332676451,6.056452094487689,6.0582835249014195,6.059916555254063,6.061276042234126,6.062313875153654,6.063022967191998,6.063444016057749,6.063654703159815,6.06374144034908,6.063770600505492,6.063779036859181,6.063783266660677,6.063795364867065,6.063849944743326,6.064086073257843,6.065002520139329,6.068000027832874
6.236095018779278,6.236095018779279,6.206156670782338,6.188294798804859,6.163830806372806,6.141634242930937,6.1211946936895565,6.102473409444188,6.086177221623566,6.07287086146847,6.062628711825061,6.055289037951294,6.050486351341712,6.047739500531174,6.046561138712294,6.046516897971403,6.04725696216348,6.048516699495375,6.050104618390231,6.051897738610301,6.053797470417759,6.055702540541276,6.0575136763281225,6.059138856383801,6.060501123797292,6.061550302276609,6.062276001979851,6.062714312081804,6.062938610759533,6.0630334487891115,6.0630662366005605,6.063075981271673,6.063080897486519,6.063094458481736,6.063153856350471,6.063404462491044,6.064369747172104,6.068000029858028
6.24011529135072,6.240115291350719,6.212027038116887,6.188224298547831,6.1680824503842375,6.146256809442476,6.124911807476065,6.105465011200035,6.088499885878458,6.074480298807357,6.063615218597893,6.055771216856461,6.050579300137148,6.047551104137382,6.04617827635831,6.046005746463895,6.046663733070221,6.047872067384377,6.0494276564328535,6.051199756585909,6.053086251705449,6.054983507192623,6.056790652822581,6.058414752114219,6.059778377332805,6.060830909519063,6.061561198439094,6.062004208566544,6.062232228719821,6.0623293148629624,6.06236313006845,6.062373251152023,6.062378367219755,6.0623923584796495,6.062453175369166,6.06270816200012,6.063692516329769,6.0680000312848765
6.24364579352566,6.220212551100839,6.228003362400364,6.191301673411062,6.168888023027349,6.147191233229724,6.125860744232776,6.106022986411026,6.088691517947483,6.074387904761227,6.0633045443947395,6.055304697614316,6.0500073424761975,6.046911603890643,6.045498421084524,6.045303906648752,6.045951546573053,6.047156349620534,6.0487119600509205,6.0504854968200465,6.0523737337421455,6.054272512339863,6.056080812125506,6.057705806627959,6.05907030400149,6.060123876514306,6.060855392726899,6.061299641093365,6.061528662734678,6.0616263730273,6.061660482733457,6.06167071279485,6.061675890109558,6.0616900292857565,6.06175135726156,6.062008024956833,6.063001877799148,6.068000032265112
6.246850687904193,6.241708105359602,6.233159748269079,6.193062287384255,6.169434851994007,6.146946265820499,6.12543145044696,6.105475855384049,6.08803817905875,6.073666335658151,6.062543984144423,6.054526006039672,6.049224463128487,6.046133000436336,6.044728765397252,6.044545236833414,6.045204222702708,6.046419702862232,6.047984780594442,6.049766143646748,6.051660315452336,6.0535632145214535,6.0553741090204,6.057000585225495,6.0583658926164885,6.059419968113191,6.060151900549976,6.06059654070774,6.060825894195982,6.060923827228545,6.0609580504670575,6.0609683234981295,6.0609735282888035,6.060987745986001,6.061049357624668,6.061307027638571,6.06230798251543,6.068000032730814
