"","datetime","lake","depth","unit","variable","observation"
"488",2022-06-22 08:00:00,"peter",7.5,"MilliGM-PER-L","do_mgl",NA
"489",2022-06-22 08:00:00,"peter",8,"MilliGM-PER-L","do_mgl",NA
"490",2022-06-23 08:00:00,"peter",0,"MilliGM-PER-L","do_mgl",7.77
"491",2022-06-23 08:00:00,"peter",0.5,"MilliGM-PER-L","do_mgl",7.82
"492",2022-06-23 08:00:00,"peter",1,"MilliGM-PER-L","do_mgl",7.45
"493",2022-06-23 08:00:00,"peter",1.5,"MilliGM-PER-L","do_mgl",7.89
"494",2022-06-23 08:00:00,"peter",2,"MilliGM-PER-L","do_mgl",10.43
"495",2022-06-23 08:00:00,"peter",2.5,"MilliGM-PER-L","do_mgl",12.03
"496",2022-06-23 08:00:00,"peter",3,"MilliGM-PER-L","do_mgl",12.85
"497",2022-06-23 08:00:00,"peter",3.25,"MilliGM-PER-L","do_mgl",12.84
"498",2022-06-23 08:00:00,"peter",3.5,"MilliGM-PER-L","do_mgl",12.58
"499",2022-06-23 08:00:00,"peter",3.75,"MilliGM-PER-L","do_mgl",12.42
"500",2022-06-23 08:00:00,"peter",4,"MilliGM-PER-L","do_mgl",11.68
"501",2022-06-23 08:00:00,"peter",4.25,"MilliGM-PER-L","do_mgl",10.38
"502",2022-06-23 08:00:00,"peter",4.5,"MilliGM-PER-L","do_mgl",4.23
"503",2022-06-23 08:00:00,"peter",4.75,"MilliGM-PER-L","do_mgl",1.4
"504",2022-06-23 08:00:00,"peter",5,"MilliGM-PER-L","do_mgl",1.2
"505",2022-06-23 08:00:00,"peter",5.25,"MilliGM-PER-L","do_mgl",1.12
"506",2022-06-23 08:00:00,"peter",5.5,"MilliGM-PER-L","do_mgl",1.06
"507",2022-06-23 08:00:00,"peter",5.75,"MilliGM-PER-L","do_mgl",1.02
"508",2022-06-23 08:00:00,"peter",6,"MilliGM-PER-L","do_mgl",0.98
"509",2022-06-23 08:00:00,"peter",6.25,"MilliGM-PER-L","do_mgl",0.95
"510",2022-06-23 08:00:00,"peter",6.5,"MilliGM-PER-L","do_mgl",0.93
"511",2022-06-23 08:00:00,"peter",6.75,"MilliGM-PER-L","do_mgl",0.88
"512",2022-06-23 08:00:00,"peter",7,"MilliGM-PER-L","do_mgl",0.82
"513",2022-06-23 08:00:00,"peter",7.5,"MilliGM-PER-L","do_mgl",0.76
"514",2022-06-23 08:00:00,"peter",8,"MilliGM-PER-L","do_mgl",0.71
"515",2022-06-24 09:00:00,"peter",0,"MilliGM-PER-L","do_mgl",7.51
"516",2022-06-24 09:00:00,"peter",0.5,"MilliGM-PER-L","do_mgl",7.57
"517",2022-06-24 09:00:00,"peter",1,"MilliGM-PER-L","do_mgl",7.6
"518",2022-06-24 09:00:00,"peter",1.5,"MilliGM-PER-L","do_mgl",7.73
"519",2022-06-24 09:00:00,"peter",2,"MilliGM-PER-L","do_mgl",10.08
"520",2022-06-24 09:00:00,"peter",2.5,"MilliGM-PER-L","do_mgl",12.03
"521",2022-06-24 09:00:00,"peter",3,"MilliGM-PER-L","do_mgl",12.86
"522",2022-06-24 09:00:00,"peter",3.25,"MilliGM-PER-L","do_mgl",12.61
"523",2022-06-24 09:00:00,"peter",3.5,"MilliGM-PER-L","do_mgl",12.46
"524",2022-06-24 09:00:00,"peter",3.75,"MilliGM-PER-L","do_mgl",12.38
"525",2022-06-24 09:00:00,"peter",4,"MilliGM-PER-L","do_mgl",12.1
"526",2022-06-24 09:00:00,"peter",4.25,"MilliGM-PER-L","do_mgl",11.53
"527",2022-06-24 09:00:00,"peter",4.5,"MilliGM-PER-L","do_mgl",4.53
"528",2022-06-24 09:00:00,"peter",4.75,"MilliGM-PER-L","do_mgl",1.63
"529",2022-06-24 09:00:00,"peter",5,"MilliGM-PER-L","do_mgl",1.26
"530",2022-06-24 09:00:00,"peter",5.25,"MilliGM-PER-L","do_mgl",1.15
"531",2022-06-24 09:00:00,"peter",5.5,"MilliGM-PER-L","do_mgl",1.11
"532",2022-06-24 09:00:00,"peter",5.75,"MilliGM-PER-L","do_mgl",1.11
"533",2022-06-24 09:00:00,"peter",6,"MilliGM-PER-L","do_mgl",1.11
"534",2022-06-24 09:00:00,"peter",6.25,"MilliGM-PER-L","do_mgl",1.12
"535",2022-06-24 09:00:00,"peter",6.5,"MilliGM-PER-L","do_mgl",1.11
"536",2022-06-24 09:00:00,"peter",6.75,"MilliGM-PER-L","do_mgl",1.12
"537",2022-06-24 09:00:00,"peter",7,"MilliGM-PER-L","do_mgl",1.07
"538",2022-06-24 09:00:00,"peter",7.5,"MilliGM-PER-L","do_mgl",0.83
"539",2022-06-24 09:00:00,"peter",8,"MilliGM-PER-L","do_mgl",0.73
"540",2022-06-25 07:00:00,"peter",0,"MilliGM-PER-L","do_mgl",7.72
"541",2022-06-25 07:00:00,"peter",0.5,"MilliGM-PER-L","do_mgl",7.6
"542",2022-06-25 07:00:00,"peter",1,"MilliGM-PER-L","do_mgl",7.61
"543",2022-06-25 07:00:00,"peter",1.5,"MilliGM-PER-L","do_mgl",7.67
"544",2022-06-25 07:00:00,"peter",2,"MilliGM-PER-L","do_mgl",10.22
"545",2022-06-25 07:00:00,"peter",2.5,"MilliGM-PER-L","do_mgl",12.05
"546",2022-06-25 07:00:00,"peter",3,"MilliGM-PER-L","do_mgl",12.9
"547",2022-06-25 07:00:00,"peter",3.25,"MilliGM-PER-L","do_mgl",12.77
"548",2022-06-25 07:00:00,"peter",3.75,"MilliGM-PER-L","do_mgl",12.2
"549",2022-06-25 07:00:00,"peter",4,"MilliGM-PER-L","do_mgl",12.03
"550",2022-06-25 07:00:00,"peter",4.25,"MilliGM-PER-L","do_mgl",10.96
"551",2022-06-25 08:00:00,"peter",4.5,"MilliGM-PER-L","do_mgl",5.07
"552",2022-06-25 08:00:00,"peter",4.75,"MilliGM-PER-L","do_mgl",1.94
"553",2022-06-25 08:00:00,"peter",5,"MilliGM-PER-L","do_mgl",1.3
"554",2022-06-25 08:00:00,"peter",5.25,"MilliGM-PER-L","do_mgl",1.18
"555",2022-06-25 08:00:00,"peter",5.5,"MilliGM-PER-L","do_mgl",1.2
"556",2022-06-25 08:00:00,"peter",5.75,"MilliGM-PER-L","do_mgl",1.21
"557",2022-06-25 08:00:00,"peter",6,"MilliGM-PER-L","do_mgl",1.23
"558",2022-06-25 08:00:00,"peter",6.25,"MilliGM-PER-L","do_mgl",1.21
"559",2022-06-25 08:00:00,"peter",6.5,"MilliGM-PER-L","do_mgl",1.18
"560",2022-06-25 08:00:00,"peter",6.75,"MilliGM-PER-L","do_mgl",1.15
"561",2022-06-25 08:00:00,"peter",7,"MilliGM-PER-L","do_mgl",1.03
"562",2022-06-25 08:00:00,"peter",7.5,"MilliGM-PER-L","do_mgl",0.78
"563",2022-06-25 08:00:00,"peter",8,"MilliGM-PER-L","do_mgl",0.73
"564",2022-06-26 09:00:00,"peter",0,"MilliGM-PER-L","do_mgl",7.79
"565",2022-06-26 09:00:00,"peter",0.5,"MilliGM-PER-L","do_mgl",7.57
"566",2022-06-26 09:00:00,"peter",1,"MilliGM-PER-L","do_mgl",7.55
"567",2022-06-26 09:00:00,"peter",1.5,"MilliGM-PER-L","do_mgl",7.55
"568",2022-06-26 09:00:00,"peter",2,"MilliGM-PER-L","do_mgl",10.36
"569",2022-06-26 09:00:00,"peter",2.5,"MilliGM-PER-L","do_mgl",11.95
"570",2022-06-26 09:00:00,"peter",3,"MilliGM-PER-L","do_mgl",12.98
"571",2022-06-26 09:00:00,"peter",3.25,"MilliGM-PER-L","do_mgl",12.66
"572",2022-06-26 09:00:00,"peter",3.5,"MilliGM-PER-L","do_mgl",12.44
"573",2022-06-26 09:00:00,"peter",3.75,"MilliGM-PER-L","do_mgl",12.2
"574",2022-06-26 09:00:00,"peter",4,"MilliGM-PER-L","do_mgl",11.52
"575",2022-06-26 09:00:00,"peter",4.25,"MilliGM-PER-L","do_mgl",8.14
"576",2022-06-26 09:00:00,"peter",4.5,"MilliGM-PER-L","do_mgl",2.26
"577",2022-06-26 09:00:00,"peter",4.75,"MilliGM-PER-L","do_mgl",1.35
"578",2022-06-26 09:00:00,"peter",5,"MilliGM-PER-L","do_mgl",1.18
"579",2022-06-26 09:00:00,"peter",5.25,"MilliGM-PER-L","do_mgl",1.15
"580",2022-06-26 09:00:00,"peter",5.5,"MilliGM-PER-L","do_mgl",1.12
"581",2022-06-26 09:00:00,"peter",5.75,"MilliGM-PER-L","do_mgl",1.15
"582",2022-06-26 09:00:00,"peter",6,"MilliGM-PER-L","do_mgl",1.16
"583",2022-06-26 09:00:00,"peter",6.25,"MilliGM-PER-L","do_mgl",1.09
"584",2022-06-26 09:00:00,"peter",6.5,"MilliGM-PER-L","do_mgl",1.03
"585",2022-06-26 09:00:00,"peter",6.75,"MilliGM-PER-L","do_mgl",0.92
"586",2022-06-26 09:00:00,"peter",7,"MilliGM-PER-L","do_mgl",0.77
"587",2022-06-26 09:00:00,"peter",7.5,"MilliGM-PER-L","do_mgl",0.73
"588",2022-06-26 09:00:00,"peter",8,"MilliGM-PER-L","do_mgl",0.74
"589",2022-06-27 09:00:00,"peter",0,"MilliGM-PER-L","do_mgl",8.14
"590",2022-06-27 09:00:00,"peter",0.5,"MilliGM-PER-L","do_mgl",8.12
"591",2022-06-27 09:00:00,"peter",1,"MilliGM-PER-L","do_mgl",8.09
"592",2022-06-27 09:00:00,"peter",1.5,"MilliGM-PER-L","do_mgl",8.05
"593",2022-06-27 09:00:00,"peter",2,"MilliGM-PER-L","do_mgl",9.36
"594",2022-06-27 09:00:00,"peter",2.5,"MilliGM-PER-L","do_mgl",11.67
"595",2022-06-27 09:00:00,"peter",3,"MilliGM-PER-L","do_mgl",12.89
"596",2022-06-27 09:00:00,"peter",3.25,"MilliGM-PER-L","do_mgl",12.94
"597",2022-06-27 09:00:00,"peter",3.5,"MilliGM-PER-L","do_mgl",12.57
"598",2022-06-27 09:00:00,"peter",3.75,"MilliGM-PER-L","do_mgl",12.44
"599",2022-06-27 09:00:00,"peter",4,"MilliGM-PER-L","do_mgl",12.07
"600",2022-06-27 09:00:00,"peter",4.25,"MilliGM-PER-L","do_mgl",10.74
"601",2022-06-27 09:00:00,"peter",4.5,"MilliGM-PER-L","do_mgl",4.02
"602",2022-06-27 09:00:00,"peter",4.75,"MilliGM-PER-L","do_mgl",1.41
"603",2022-06-27 09:00:00,"peter",5,"MilliGM-PER-L","do_mgl",1.05
"604",2022-06-27 09:00:00,"peter",5.25,"MilliGM-PER-L","do_mgl",0.98
"605",2022-06-27 09:00:00,"peter",5.5,"MilliGM-PER-L","do_mgl",0.95
"606",2022-06-27 09:00:00,"peter",5.75,"MilliGM-PER-L","do_mgl",0.96
"607",2022-06-27 09:00:00,"peter",6,"MilliGM-PER-L","do_mgl",0.96
"608",2022-06-27 09:00:00,"peter",6.25,"MilliGM-PER-L","do_mgl",0.96
"609",2022-06-27 09:00:00,"peter",6.5,"MilliGM-PER-L","do_mgl",0.95
"610",2022-06-27 09:00:00,"peter",6.75,"MilliGM-PER-L","do_mgl",0.95
"611",2022-06-27 09:00:00,"peter",7,"MilliGM-PER-L","do_mgl",0.97
"612",2022-06-27 09:00:00,"peter",7.5,"MilliGM-PER-L","do_mgl",0.83
"613",2022-06-27 09:00:00,"peter",8,"MilliGM-PER-L","do_mgl",0.72
"614",2022-06-28 08:00:00,"peter",0,"MilliGM-PER-L","do_mgl",7.91
"615",2022-06-28 08:00:00,"peter",0.5,"MilliGM-PER-L","do_mgl",7.93
"616",2022-06-28 08:00:00,"peter",1,"MilliGM-PER-L","do_mgl",7.92
"617",2022-06-28 08:00:00,"peter",1.5,"MilliGM-PER-L","do_mgl",7.88
"618",2022-06-28 08:00:00,"peter",2,"MilliGM-PER-L","do_mgl",9.31
"619",2022-06-28 08:00:00,"peter",2.5,"MilliGM-PER-L","do_mgl",12.13
"620",2022-06-28 08:00:00,"peter",3,"MilliGM-PER-L","do_mgl",12.89
"621",2022-06-28 08:00:00,"peter",3.25,"MilliGM-PER-L","do_mgl",12.96
"622",2022-06-28 08:00:00,"peter",3.5,"MilliGM-PER-L","do_mgl",12.38
"623",2022-06-28 08:00:00,"peter",3.75,"MilliGM-PER-L","do_mgl",12.38
"624",2022-06-28 08:00:00,"peter",4,"MilliGM-PER-L","do_mgl",11.89
"625",2022-06-28 08:00:00,"peter",4.25,"MilliGM-PER-L","do_mgl",8.49
"626",2022-06-28 08:00:00,"peter",4.5,"MilliGM-PER-L","do_mgl",2.63
"627",2022-06-28 08:00:00,"peter",4.75,"MilliGM-PER-L","do_mgl",1.5
"628",2022-06-28 08:00:00,"peter",5,"MilliGM-PER-L","do_mgl",1.3
"629",2022-06-28 08:00:00,"peter",5.25,"MilliGM-PER-L","do_mgl",1.27
"630",2022-06-28 08:00:00,"peter",5.5,"MilliGM-PER-L","do_mgl",1.24
"631",2022-06-28 08:00:00,"peter",5.75,"MilliGM-PER-L","do_mgl",1.19
"632",2022-06-28 08:00:00,"peter",6,"MilliGM-PER-L","do_mgl",1.04
"633",2022-06-28 08:00:00,"peter",6.25,"MilliGM-PER-L","do_mgl",1.09
"634",2022-06-28 08:00:00,"peter",6.5,"MilliGM-PER-L","do_mgl",1
"635",2022-06-28 08:00:00,"peter",6.75,"MilliGM-PER-L","do_mgl",1.01
"636",2022-06-28 08:00:00,"peter",7,"MilliGM-PER-L","do_mgl",0.87
"637",2022-06-28 08:00:00,"peter",7.5,"MilliGM-PER-L","do_mgl",0.71
"638",2022-06-28 08:00:00,"peter",8,"MilliGM-PER-L","do_mgl",0.5
"639",2022-06-29 09:00:00,"peter",0,"MilliGM-PER-L","do_mgl",7.76
"640",2022-06-29 09:00:00,"peter",0.5,"MilliGM-PER-L","do_mgl",7.68
"641",2022-06-29 09:00:00,"peter",1,"MilliGM-PER-L","do_mgl",7.74
"642",2022-06-29 09:00:00,"peter",1.5,"MilliGM-PER-L","do_mgl",7.8
"643",2022-06-29 09:00:00,"peter",2,"MilliGM-PER-L","do_mgl",8.44
"644",2022-06-29 09:00:00,"peter",2.5,"MilliGM-PER-L","do_mgl",11.22
"645",2022-06-29 09:00:00,"peter",3,"MilliGM-PER-L","do_mgl",12.69
"646",2022-06-29 09:00:00,"peter",3.25,"MilliGM-PER-L","do_mgl",12.88
"647",2022-06-29 09:00:00,"peter",3.5,"MilliGM-PER-L","do_mgl",12.62
"648",2022-06-29 09:00:00,"peter",3.75,"MilliGM-PER-L","do_mgl",12.4
"649",2022-06-29 09:00:00,"peter",4,"MilliGM-PER-L","do_mgl",11.91
"650",2022-06-29 09:00:00,"peter",4.25,"MilliGM-PER-L","do_mgl",11.23
"651",2022-06-29 09:00:00,"peter",4.5,"MilliGM-PER-L","do_mgl",4.79
"652",2022-06-29 09:00:00,"peter",4.75,"MilliGM-PER-L","do_mgl",2.5
"653",2022-06-29 09:00:00,"peter",5,"MilliGM-PER-L","do_mgl",1.58
"654",2022-06-29 09:00:00,"peter",5.25,"MilliGM-PER-L","do_mgl",1.22
"655",2022-06-29 09:00:00,"peter",5.5,"MilliGM-PER-L","do_mgl",1.08
"656",2022-06-29 09:00:00,"peter",5.75,"MilliGM-PER-L","do_mgl",1
"657",2022-06-29 09:00:00,"peter",6,"MilliGM-PER-L","do_mgl",0.88
"658",2022-06-29 09:00:00,"peter",6.25,"MilliGM-PER-L","do_mgl",0.86
"659",2022-06-29 09:00:00,"peter",6.5,"MilliGM-PER-L","do_mgl",0.84
"660",2022-06-29 09:00:00,"peter",6.75,"MilliGM-PER-L","do_mgl",0.84
"661",2022-06-29 09:00:00,"peter",7,"MilliGM-PER-L","do_mgl",0.84
"662",2022-06-29 09:00:00,"peter",7.5,"MilliGM-PER-L","do_mgl",0.72
"663",2022-06-29 09:00:00,"peter",8,"MilliGM-PER-L","do_mgl",0.64
"664",2022-06-30 09:00:00,"peter",0,"MilliGM-PER-L","do_mgl",8.02
"665",2022-06-30 09:00:00,"peter",0.5,"MilliGM-PER-L","do_mgl",7.99
"666",2022-06-30 09:00:00,"peter",1,"MilliGM-PER-L","do_mgl",7.98
"667",2022-06-30 09:00:00,"peter",1.5,"MilliGM-PER-L","do_mgl",7.94
"668",2022-06-30 09:00:00,"peter",2,"MilliGM-PER-L","do_mgl",8.64
"669",2022-06-30 09:00:00,"peter",2.5,"MilliGM-PER-L","do_mgl",11.65
"670",2022-06-30 09:00:00,"peter",3,"MilliGM-PER-L","do_mgl",12.81
"671",2022-06-30 09:00:00,"peter",3.25,"MilliGM-PER-L","do_mgl",12.94
"672",2022-06-30 09:00:00,"peter",3.5,"MilliGM-PER-L","do_mgl",12.42
"673",2022-06-30 09:00:00,"peter",3.75,"MilliGM-PER-L","do_mgl",12.39
"674",2022-06-30 09:00:00,"peter",4,"MilliGM-PER-L","do_mgl",11.94
"675",2022-06-30 09:00:00,"peter",4.25,"MilliGM-PER-L","do_mgl",8.11
"676",2022-06-30 09:00:00,"peter",4.5,"MilliGM-PER-L","do_mgl",2.62
"677",2022-06-30 09:00:00,"peter",4.75,"MilliGM-PER-L","do_mgl",1.2
"678",2022-06-30 09:00:00,"peter",5,"MilliGM-PER-L","do_mgl",1.02
"679",2022-06-30 09:00:00,"peter",5.25,"MilliGM-PER-L","do_mgl",1
"680",2022-06-30 09:00:00,"peter",5.5,"MilliGM-PER-L","do_mgl",0.96
"681",2022-06-30 09:00:00,"peter",5.75,"MilliGM-PER-L","do_mgl",0.97
"682",2022-06-30 09:00:00,"peter",6,"MilliGM-PER-L","do_mgl",0.86
"683",2022-06-30 09:00:00,"peter",6.25,"MilliGM-PER-L","do_mgl",0.76
"684",2022-06-30 09:00:00,"peter",6.5,"MilliGM-PER-L","do_mgl",0.7
"685",2022-06-30 09:00:00,"peter",6.75,"MilliGM-PER-L","do_mgl",0.7
"686",2022-06-30 09:00:00,"peter",7,"MilliGM-PER-L","do_mgl",0.69
"687",2022-06-30 09:00:00,"peter",7.5,"MilliGM-PER-L","do_mgl",0.69
"688",2022-06-30 09:00:00,"peter",8,"MilliGM-PER-L","do_mgl",0.7
"689",2022-07-01 09:00:00,"peter",0,"MilliGM-PER-L","do_mgl",8.5
"690",2022-07-01 09:00:00,"peter",0.5,"MilliGM-PER-L","do_mgl",8.57
"691",2022-07-01 09:00:00,"peter",1,"MilliGM-PER-L","do_mgl",8.47
"692",2022-07-01 09:00:00,"peter",1.5,"MilliGM-PER-L","do_mgl",8.38
"693",2022-07-01 09:00:00,"peter",2,"MilliGM-PER-L","do_mgl",9.8
"694",2022-07-01 09:00:00,"peter",2.5,"MilliGM-PER-L","do_mgl",11.92
"695",2022-07-01 09:00:00,"peter",3,"MilliGM-PER-L","do_mgl",13.22
"696",2022-07-01 09:00:00,"peter",3.25,"MilliGM-PER-L","do_mgl",13.48
"697",2022-07-01 09:00:00,"peter",3.5,"MilliGM-PER-L","do_mgl",13.08
"698",2022-07-01 09:00:00,"peter",3.75,"MilliGM-PER-L","do_mgl",12.94
"699",2022-07-01 09:00:00,"peter",4,"MilliGM-PER-L","do_mgl",12.87
"700",2022-07-01 09:00:00,"peter",4.25,"MilliGM-PER-L","do_mgl",11.6
"701",2022-07-01 09:00:00,"peter",4.5,"MilliGM-PER-L","do_mgl",4.34
"702",2022-07-01 09:00:00,"peter",4.75,"MilliGM-PER-L","do_mgl",2.24
"703",2022-07-01 09:00:00,"peter",5,"MilliGM-PER-L","do_mgl",1.17
"704",2022-07-01 09:00:00,"peter",5.25,"MilliGM-PER-L","do_mgl",0.93
"705",2022-07-01 09:00:00,"peter",5.5,"MilliGM-PER-L","do_mgl",0.86
"706",2022-07-01 09:00:00,"peter",5.75,"MilliGM-PER-L","do_mgl",0.84
"707",2022-07-01 09:00:00,"peter",6,"MilliGM-PER-L","do_mgl",0.82
"708",2022-07-01 09:00:00,"peter",6.25,"MilliGM-PER-L","do_mgl",0.83
"709",2022-07-01 09:00:00,"peter",6.5,"MilliGM-PER-L","do_mgl",0.84
"710",2022-07-01 09:00:00,"peter",6.75,"MilliGM-PER-L","do_mgl",0.82
"711",2022-07-01 09:00:00,"peter",7,"MilliGM-PER-L","do_mgl",0.78
"712",2022-07-01 09:00:00,"peter",7.5,"MilliGM-PER-L","do_mgl",0.74
"713",2022-07-01 09:00:00,"peter",8,"MilliGM-PER-L","do_mgl",0.74
"714",2022-07-02 08:00:00,"peter",0,"MilliGM-PER-L","do_mgl",8.35
"715",2022-07-02 08:00:00,"peter",0.5,"MilliGM-PER-L","do_mgl",8.34
"716",2022-07-02 08:00:00,"peter",1,"MilliGM-PER-L","do_mgl",8.24
"717",2022-07-02 08:00:00,"peter",1.5,"MilliGM-PER-L","do_mgl",8.19
"718",2022-07-02 08:00:00,"peter",2,"MilliGM-PER-L","do_mgl",8.54
"719",2022-07-02 08:00:00,"peter",2.5,"MilliGM-PER-L","do_mgl",11.67
"720",2022-07-02 08:00:00,"peter",3,"MilliGM-PER-L","do_mgl",13.11
"721",2022-07-02 08:00:00,"peter",3.25,"MilliGM-PER-L","do_mgl",12.6
"722",2022-07-02 08:00:00,"peter",3.5,"MilliGM-PER-L","do_mgl",12.43
"723",2022-07-02 08:00:00,"peter",3.75,"MilliGM-PER-L","do_mgl",12.6
"724",2022-07-02 08:00:00,"peter",4,"MilliGM-PER-L","do_mgl",12.61
"725",2022-07-02 08:00:00,"peter",4.25,"MilliGM-PER-L","do_mgl",11.23
"726",2022-07-02 08:00:00,"peter",4.5,"MilliGM-PER-L","do_mgl",6.17
"727",2022-07-02 08:00:00,"peter",4.75,"MilliGM-PER-L","do_mgl",1.59
"728",2022-07-02 08:00:00,"peter",5,"MilliGM-PER-L","do_mgl",1.09
"729",2022-07-02 08:00:00,"peter",5.25,"MilliGM-PER-L","do_mgl",1
"730",2022-07-02 08:00:00,"peter",5.5,"MilliGM-PER-L","do_mgl",0.98
"731",2022-07-02 08:00:00,"peter",5.75,"MilliGM-PER-L","do_mgl",1
"732",2022-07-02 09:00:00,"peter",6,"MilliGM-PER-L","do_mgl",1.02
"733",2022-07-02 09:00:00,"peter",6.25,"MilliGM-PER-L","do_mgl",0.95
"734",2022-07-02 09:00:00,"peter",6.5,"MilliGM-PER-L","do_mgl",0.87
"735",2022-07-02 09:00:00,"peter",6.75,"MilliGM-PER-L","do_mgl",0.72
"736",2022-07-02 09:00:00,"peter",7,"MilliGM-PER-L","do_mgl",0.7
"737",2022-07-02 09:00:00,"peter",7.5,"MilliGM-PER-L","do_mgl",0.71
"738",2022-07-02 09:00:00,"peter",8,"MilliGM-PER-L","do_mgl",0.72
"739",2022-07-03 10:00:00,"peter",0,"MilliGM-PER-L","do_mgl",8.28
"740",2022-07-03 10:00:00,"peter",0.5,"MilliGM-PER-L","do_mgl",8.34
"741",2022-07-03 10:00:00,"peter",1,"MilliGM-PER-L","do_mgl",8.31
"742",2022-07-03 10:00:00,"peter",1.5,"MilliGM-PER-L","do_mgl",8.26
"743",2022-07-03 10:00:00,"peter",2,"MilliGM-PER-L","do_mgl",10.08
"744",2022-07-03 10:00:00,"peter",2.5,"MilliGM-PER-L","do_mgl",11.78
"745",2022-07-03 10:00:00,"peter",3,"MilliGM-PER-L","do_mgl",12.32
"746",2022-07-03 10:00:00,"peter",3.25,"MilliGM-PER-L","do_mgl",11.7
"747",2022-07-03 10:00:00,"peter",3.5,"MilliGM-PER-L","do_mgl",12.57
"748",2022-07-03 10:00:00,"peter",3.75,"MilliGM-PER-L","do_mgl",13.03
"749",2022-07-03 10:00:00,"peter",4,"MilliGM-PER-L","do_mgl",12.91
"750",2022-07-03 10:00:00,"peter",4.25,"MilliGM-PER-L","do_mgl",11.45
"751",2022-07-03 10:00:00,"peter",4.5,"MilliGM-PER-L","do_mgl",4.1
"752",2022-07-03 10:00:00,"peter",4.75,"MilliGM-PER-L","do_mgl",1.7
"753",2022-07-03 10:00:00,"peter",5,"MilliGM-PER-L","do_mgl",1.31
"754",2022-07-03 10:00:00,"peter",5.25,"MilliGM-PER-L","do_mgl",1.31
"755",2022-07-03 10:00:00,"peter",5.5,"MilliGM-PER-L","do_mgl",1.24
"756",2022-07-03 10:00:00,"peter",5.75,"MilliGM-PER-L","do_mgl",1.2
"757",2022-07-03 10:00:00,"peter",6,"MilliGM-PER-L","do_mgl",1.13
"758",2022-07-03 10:00:00,"peter",6.25,"MilliGM-PER-L","do_mgl",1.06
"759",2022-07-03 10:00:00,"peter",6.5,"MilliGM-PER-L","do_mgl",0.97
"760",2022-07-03 10:00:00,"peter",6.75,"MilliGM-PER-L","do_mgl",0.86
"761",2022-07-03 10:00:00,"peter",7,"MilliGM-PER-L","do_mgl",0.79
"762",2022-07-03 10:00:00,"peter",7.5,"MilliGM-PER-L","do_mgl",0.76
"763",2022-07-03 10:00:00,"peter",8,"MilliGM-PER-L","do_mgl",0.75
"764",2022-07-05 09:00:00,"peter",0,"MilliGM-PER-L","do_mgl",8.14
"765",2022-07-05 09:00:00,"peter",0.5,"MilliGM-PER-L","do_mgl",8.2
"766",2022-07-05 09:00:00,"peter",1,"MilliGM-PER-L","do_mgl",8.06
"767",2022-07-05 09:00:00,"peter",1.5,"MilliGM-PER-L","do_mgl",7.91
"768",2022-07-05 09:00:00,"peter",2,"MilliGM-PER-L","do_mgl",9.03
"769",2022-07-05 09:00:00,"peter",2.5,"MilliGM-PER-L","do_mgl",11.5
"770",2022-07-05 09:00:00,"peter",3,"MilliGM-PER-L","do_mgl",12.47
"771",2022-07-05 09:00:00,"peter",3.25,"MilliGM-PER-L","do_mgl",12.52
"772",2022-07-05 09:00:00,"peter",3.5,"MilliGM-PER-L","do_mgl",12.36
"773",2022-07-05 09:00:00,"peter",3.75,"MilliGM-PER-L","do_mgl",12.85
"774",2022-07-05 09:00:00,"peter",4,"MilliGM-PER-L","do_mgl",12.82
"775",2022-07-05 09:00:00,"peter",4.25,"MilliGM-PER-L","do_mgl",11.65
"776",2022-07-05 09:00:00,"peter",4.5,"MilliGM-PER-L","do_mgl",5.98
"777",2022-07-05 09:00:00,"peter",4.75,"MilliGM-PER-L","do_mgl",1.96
"778",2022-07-05 09:00:00,"peter",5,"MilliGM-PER-L","do_mgl",1.21
"779",2022-07-05 09:00:00,"peter",5.25,"MilliGM-PER-L","do_mgl",0.98
"780",2022-07-05 09:00:00,"peter",5.5,"MilliGM-PER-L","do_mgl",0.86
"781",2022-07-05 09:00:00,"peter",5.75,"MilliGM-PER-L","do_mgl",0.82
"782",2022-07-05 09:00:00,"peter",6,"MilliGM-PER-L","do_mgl",0.83
"783",2022-07-05 09:00:00,"peter",6.25,"MilliGM-PER-L","do_mgl",0.82
"784",2022-07-05 09:00:00,"peter",6.5,"MilliGM-PER-L","do_mgl",0.85
"785",2022-07-05 09:00:00,"peter",6.75,"MilliGM-PER-L","do_mgl",0.83
"786",2022-07-05 09:00:00,"peter",7,"MilliGM-PER-L","do_mgl",0.82
"787",2022-07-05 09:00:00,"peter",7.5,"MilliGM-PER-L","do_mgl",0.77
"788",2022-07-05 09:00:00,"peter",8,"MilliGM-PER-L","do_mgl",0.74
"789",2022-07-07 09:00:00,"peter",0,"MilliGM-PER-L","do_mgl",8.42
"790",2022-07-07 09:00:00,"peter",1,"MilliGM-PER-L","do_mgl",8.33
"791",2022-07-07 09:00:00,"peter",1.5,"MilliGM-PER-L","do_mgl",8.19
"792",2022-07-07 09:00:00,"peter",2,"MilliGM-PER-L","do_mgl",8.65
"793",2022-07-07 09:00:00,"peter",2.5,"MilliGM-PER-L","do_mgl",11.22
"794",2022-07-07 09:00:00,"peter",3,"MilliGM-PER-L","do_mgl",12.24
"795",2022-07-07 09:00:00,"peter",3.25,"MilliGM-PER-L","do_mgl",12.45
"796",2022-07-07 09:00:00,"peter",3.5,"MilliGM-PER-L","do_mgl",12.5
